ID;TIME
6456;13247272.93104 ns;
6457;13280951.41798 ns;
6458;13291288.16724 ns;
6459;13291335.66469 ns;
6460;13443729.84022 ns;
6461;13289364.98612 ns;
6462;13247640.80346 ns;
6463;14530044.98035 ns;
6464;13359368.77877 ns;
6465;13262363.15072 ns;
6466;13323859.31164 ns;
6467;13261240.90701 ns;
6468;13306704.34982 ns;
6469;13208129.44323 ns;
6470;13331915.25191 ns;
6471;13287408.27739 ns;
6472;13252159.58059 ns;
6473;13271857.98436 ns;
6474;13453473.33699 ns;
6475;13315617.10685 ns;
6476;13419810.68254 ns;
6477;13340200.29753 ns;
6478;13417392.96913 ns;
6479;13262292.37020 ns;
6480;13317883.94600 ns;
6481;13227494.43352 ns;
6482;13233324.51284 ns;
6483;13250857.59163 ns;
6484;13206735.25333 ns;
6485;13237189.50152 ns;
6486;13431578.87459 ns;
6487;13228395.95377 ns;
6488;13211688.95811 ns;
6489;13232680.96894 ns;
6490;13250108.80828 ns;
6491;13368488.28942 ns;
6492;13250176.79483 ns;
6493;13235863.29818 ns;
6494;13268325.47784 ns;
6495;13291637.41320 ns;
6496;13255473.22631 ns;
6497;13247103.43033 ns;
6498;13269686.14012 ns;
6499;13340145.34950 ns;
6500;13312133.02910 ns;
6501;13682046.90516 ns;
6502;13315143.99499 ns;
6503;13409449.71889 ns;
6504;13637017.45868 ns;
6505;13793158.34492 ns;
6506;13264681.21260 ns;
6507;13429894.11205 ns;
6508;13362486.84675 ns;
6509;13385976.66472 ns;
6510;13272533.19323 ns;
6511;13357764.10997 ns;
6512;13293270.95300 ns;
6513;13215489.68554 ns;
6514;13241413.04940 ns;
6515;13302172.53417 ns;
6516;13290010.39267 ns;
6517;13280267.82721 ns;
6518;13270868.91979 ns;
6519;13254753.31396 ns;
6520;13214216.56758 ns;
6521;13253195.21129 ns;
6522;13361019.08237 ns;
6523;13293693.77345 ns;
6524;13349885.12099 ns;
6525;13869774.52785 ns;
6526;13354832.30650 ns;
6527;13332108.03568 ns;
6528;13349922.37389 ns;
6529;13291048.81734 ns;
6530;13239120.13322 ns;
6531;13230849.98876 ns;
6532;13374361.20957 ns;
6533;13215221.46463 ns;
6534;13228025.28739 ns;
6535;13226146.80976 ns;
6536;13207268.90117 ns;
6537;13234472.83357 ns;
6538;13295519.16569 ns;
6539;13470359.14660 ns;
6540;13327973.89477 ns;
6541;13247690.16355 ns;
6542;13325373.64215 ns;
6543;13277975.84236 ns;
6544;13213365.33874 ns;
6545;13226765.20795 ns;
6546;13210458.68099 ns;
6547;13210793.95711 ns;
6548;13276433.57217 ns;
6549;13302473.35136 ns;
6550;13324523.34464 ns;
6551;13279592.61835 ns;
6552;13291572.22062 ns;
6553;13405884.61608 ns;
6554;13359787.87392 ns;
6555;13334697.11244 ns;
6556;13369979.33686 ns;
6557;13249523.00638 ns;
6558;13344086.70664 ns;
6559;13205875.64260 ns;
6560;13229075.81925 ns;
6561;13214024.71513 ns;
6562;13230673.03747 ns;
6563;13321825.30314 ns;
6564;13232106.34291 ns;
6565;13319540.76886 ns;
6566;13234743.84844 ns;
6567;13360755.51808 ns;
6568;13201618.56711 ns;
6569;13174899.85377 ns;
6570;13329906.38912 ns;
6571;13249050.82583 ns;
6572;13240600.00479 ns;
6573;13265522.19689 ns;
6574;13238429.09187 ns;
6575;13200487.01018 ns;
6576;13217924.16275 ns;
6577;13232467.69607 ns;
6578;13218227.77390 ns;
6579;13271431.43862 ns;
6580;13247974.21694 ns;
6581;13293408.78874 ns;
6582;13283225.70771 ns;
6583;13234850.01922 ns;
6584;13350145.89131 ns;
6585;13419275.17205 ns;
6586;13260572.21740 ns;
6587;13265903.10782 ns;
6588;13245695.27060 ns;
6589;13243640.77300 ns;
6590;13245034.03157 ns;
6591;13234713.11480 ns;
6592;13236988.33585 ns;
6593;13257391.75081 ns;
6594;13300716.87698 ns;
6595;13515982.77688 ns;
6596;13595314.69643 ns;
6597;13295055.36705 ns;
6598;13458635.65803 ns;
6599;13229713.77522 ns;
6600;13277990.74352 ns;
6601;13428095.72816 ns;
6602;13252076.69288 ns;
6603;13256859.96562 ns;
6604;13254409.65593 ns;
6605;13273777.44019 ns;
6606;13231041.84121 ns;
6607;13617025.68829 ns;
6608;13562272.30281 ns;
6609;13249570.50383 ns;
6610;13517440.29671 ns;
6611;13331107.79524 ns;
6612;13339973.05483 ns;
6613;13250862.24824 ns;
6614;13233666.30822 ns;
6615;13304941.35618 ns;
6616;13477131.72436 ns;
6617;13241410.25543 ns;
6618;13227778.48691 ns;
6619;13226684.18288 ns;
6620;13517045.41594 ns;
6621;13206836.76749 ns;
6622;13297977.85729 ns;
6623;13226022.01253 ns;
6624;13287764.04262 ns;
6625;13311498.79843 ns;
6626;13314660.63857 ns;
6627;13357136.39855 ns;
6628;13210420.49676 ns;
6629;13433331.62367 ns;
6630;13237209.99062 ns;
6631;13230269.77479 ns;
6632;13405248.52276 ns;
6633;13348941.69122 ns;
6634;13404204.51015 ns;
6635;13301729.22462 ns;
6636;13408659.02603 ns;
6637;13391792.77420 ns;
6638;13295562.00653 ns;
6639;13345386.83295 ns;
6640;13261547.31214 ns;
6641;13519250.78779 ns;
6642;13292687.94507 ns;
6643;13278438.70968 ns;
6644;13262911.69971 ns;
6645;13233765.02842 ns;
6646;13267578.55713 ns;
6647;13334892.69018 ns;
6648;13340572.82656 ns;
6649;13321409.00195 ns;
6650;13246893.88275 ns;
6651;13255016.87825 ns;
6652;13230573.38595 ns;
6653;13285470.19511 ns;
6654;13258026.91281 ns;
6655;13232732.19168 ns;
6656;13291750.10324 ns;
6657;13311264.10514 ns;
6658;13361551.79888 ns;
6659;13234979.47305 ns;
6660;13504233.21128 ns;
6661;13207595.79539 ns;
6662;13212876.39439 ns;
6663;13210809.78960 ns;
6664;13213796.54109 ns;
6665;13215567.91663 ns;
6666;13205934.31592 ns;
6667;13232300.98933 ns;
6668;13209919.44522 ns;
6669;13231233.69366 ns;
6670;13241641.22343 ns;
6671;13269778.34105 ns;
6672;13303457.75932 ns;
6673;13231956.39998 ns;
6674;13259448.11106 ns;
6675;13229027.39048 ns;
6676;13214824.72122 ns;
6677;13211783.02169 ns;
6678;13321947.30639 ns;
6679;13256640.17349 ns;
6680;13243077.32284 ns;
6681;13259324.24515 ns;
6682;13298640.95896 ns;
6683;13458286.41206 ns;
6684;13268497.77251 ns;
6685;13268674.72380 ns;
6686;13232062.57075 ns;
6687;13226013.63063 ns;
6688;13312573.54468 ns;
6689;13323335.90835 ns;
6690;13251706.95782 ns;
6691;13465632.68453 ns;
6692;13249937.44493 ns;
6693;13280127.19750 ns;
6694;13402797.28174 ns;
6695;13257103.04081 ns;
6696;13264478.18428 ns;
6697;13297611.84752 ns;
6698;13284340.50083 ns;
6699;13249282.72516 ns;
6700;13233720.32493 ns;
6701;13206370.17488 ns;
6702;13227242.04510 ns;
6703;13297287.74726 ns;
6704;14051903.97054 ns;
6705;13351340.77817 ns;
6706;13407302.08904 ns;
6707;13392749.24248 ns;
6708;13459495.26876 ns;
6709;13744222.00024 ns;
6710;13639642.85702 ns;
6711;13399118.55757 ns;
6712;13315693.47531 ns;
6713;13279593.54967 ns;
6714;13384469.78480 ns;
6715;13253886.25264 ns;
6716;13289436.69796 ns;
6717;13620791.02546 ns;
6718;13618569.82112 ns;
6719;13287216.42494 ns;
6720;13228171.50503 ns;
6721;13237572.27510 ns;
6722;13439971.02231 ns;
6723;13230866.75256 ns;
6724;13287484.64584 ns;
6725;13395882.21163 ns;
6726;13231180.60827 ns;
6727;13321531.00520 ns;
6728;13377313.50213 ns;
6729;13251833.61769 ns;
6730;13232217.17030 ns;
6731;13276024.72156 ns;
6732;13302861.71287 ns;
6733;13284028.50777 ns;
6734;13560297.89895 ns;
6735;13234561.30922 ns;
6736;13270212.33737 ns;
6737;13394960.20228 ns;
6738;13230511.91866 ns;
6739;13320282.10163 ns;
6740;13304365.79883 ns;
6741;13265896.58856 ns;
6742;13263846.74758 ns;
6743;13246247.54488 ns;
6744;13232217.17030 ns;
6745;13375135.13863 ns;
6746;13292040.67588 ns;
6747;13263066.29926 ns;
6748;13263555.24361 ns;
6749;13242466.37523 ns;
6750;13566141.01678 ns;
6751;13210006.98954 ns;
6752;13216174.20763 ns;
6753;13291335.66469 ns;
6754;13228589.66887 ns;
6755;13247601.68791 ns;
6756;13308854.77364 ns;
6757;13256047.85234 ns;
6758;13208554.12632 ns;
6759;13234453.27580 ns;
6760;13232211.58236 ns;
6761;13369466.17812 ns;
6762;13228178.02429 ns;
6763;13227667.65952 ns;
6764;13261626.47456 ns;
6765;13295330.10721 ns;
6766;13220234.77405 ns;
6767;13271175.32492 ns;
6768;13365284.53976 ns;
6769;13270905.24137 ns;
6770;13364709.91373 ns;
6771;13343406.84116 ns;
6772;13308689.92954 ns;
6773;13282787.98610 ns;
6774;13274545.78131 ns;
6775;13277056.62698 ns;
6776;13309252.44838 ns;
6777;13204234.65222 ns;
6778;13286437.83927 ns;
6779;13231420.88950 ns;
6780;13264480.97825 ns;
6781;13248706.23648 ns;
6782;13209569.26793 ns;
6783;13208185.32258 ns;
6784;13210272.41647 ns;
6785;13230762.44444 ns;
6786;13206943.86959 ns;
6787;13235691.00350 ns;
6788;13250678.77769 ns;
6789;13285786.84479 ns;
6790;13253552.83916 ns;
6791;13252266.68268 ns;
6792;13282313.01159 ns;
6793;13249467.12703 ns;
6794;13237300.32891 ns;
6795;13228564.52316 ns;
6796;13228029.94400 ns;
6797;13232434.16846 ns;
6798;13235777.61650 ns;
6799;13248495.75758 ns;
6800;13292353.60026 ns;
6801;13416553.84749 ns;
6802;13321559.87620 ns;
6803;13486883.60304 ns;
6804;13512439.09448 ns;
6805;13228163.12313 ns;
6806;13559546.32163 ns;
6807;13568148.01693 ns;
6808;13212978.83987 ns;
6809;13224030.84487 ns;
6810;13215227.05257 ns;
6811;13231049.29179 ns;
6812;13225954.02598 ns;
6813;13359497.30128 ns;
6814;13229802.25086 ns;
6815;13213193.04407 ns;
6816;13224639.92983 ns;
6817;13231121.93495 ns;
6818;13599479.57098 ns;
6819;13578088.02277 ns;
6820;13459678.73931 ns;
6821;13351674.19165 ns;
6822;13232769.44458 ns;
6823;13242883.60775 ns;
6824;13250187.03938 ns;
6825;13215847.31340 ns;
6826;13572118.24507 ns;
6827;13648203.57412 ns;
6828;13218695.29784 ns;
6829;13280040.58450 ns;
6830;13317680.91768 ns;
6831;13229378.49909 ns;
6832;13277481.31007 ns;
6833;13298374.60071 ns;
6834;13395383.95405 ns;
6835;13285688.12460 ns;
6836;13261334.03927 ns;
6837;13357128.01665 ns;
6838;13310013.33892 ns;
6839;13296378.77643 ns;
6840;13281260.61708 ns;
6841;13224653.89967 ns;
6842;13242677.78546 ns;
6843;13213294.55823 ns;
6844;13340359.55369 ns;
6845;13221716.50827 ns;
6846;13368548.82538 ns;
6847;13349655.08431 ns;
6848;13285607.09953 ns;
6849;13347411.52823 ns;
6850;13606921.76968 ns;
6851;13596309.34894 ns;
6852;13508947.56615 ns;
6853;13488075.69593 ns;
6854;13520446.60598 ns;
6855;13398471.28838 ns;
6856;13211532.49592 ns;
6857;13213208.87655 ns;
6858;13291751.03456 ns;
6859;13430837.54182 ns;
6860;13218632.89922 ns;
6861;13379461.13199 ns;
6862;13214197.94112 ns;
6863;13256829.23198 ns;
6864;13324783.18363 ns;
6865;13264704.49567 ns;
6866;13280608.69128 ns;
6867;13209966.01135 ns;
6868;13326304.03340 ns;
6869;13207647.01813 ns;
6870;13261452.31724 ns;
6871;13228099.79320 ns;
6872;13209211.64006 ns;
6873;13236987.40453 ns;
6874;13230598.53166 ns;
6875;13284256.68180 ns;
6876;13208078.22049 ns;
6877;13237126.17159 ns;
6878;13292076.06614 ns;
6879;13268115.93026 ns;
6880;13255641.79569 ns;
6881;13210014.44012 ns;
6882;13264775.27618 ns;
6883;13208143.41307 ns;
6884;13240024.44744 ns;
6885;13216527.17888 ns;
6886;13209021.65025 ns;
6887;13207974.84368 ns;
6888;13249065.72700 ns;
6889;13270806.52118 ns;
6890;13208102.43487 ns;
6891;13298967.85319 ns;
6892;13308350.92813 ns;
6893;13325696.81108 ns;
6894;13312064.11123 ns;
6895;13250607.06586 ns;
6896;13391002.08133 ns;
6897;13475502.84117 ns;
6898;13234860.26376 ns;
6899;13571421.61578 ns;
6900;13207086.36194 ns;
6901;13236654.92237 ns;
6902;13278541.15516 ns;
6903;13291296.54914 ns;
6904;13292551.04065 ns;
6905;13556888.32700 ns;
6906;13359717.09341 ns;
6907;13315904.88553 ns;
6908;13318731.44954 ns;
6909;13291859.99930 ns;
6910;13326994.14343 ns;
6911;13282187.28304 ns;
6912;13453009.53835 ns;
6913;13354337.77422 ns;
6914;13246812.85769 ns;
6915;13271883.13007 ns;
6916;13244707.13735 ns;
6917;13244534.84267 ns;
6918;13219238.25890 ns;
6919;13258193.61955 ns;
6920;13975593.26142 ns;
6921;13480173.42389 ns;
6922;13295497.74528 ns;
6923;13436740.26430 ns;
6924;13264875.85902 ns;
6925;13348589.65129 ns;
6926;13297187.16443 ns;
6927;13601841.40503 ns;
6928;13619967.73630 ns;
6929;13320519.58889 ns;
6930;13284277.17090 ns;
6931;13265347.10824 ns;
6932;13265470.04282 ns;
6933;13262447.90107 ns;
6934;13238275.42365 ns;
6935;13653332.36754 ns;
6936;13622757.97874 ns;
6937;13264266.77406 ns;
6938;13236852.36275 ns;
6939;13380077.66753 ns;
6940;13230927.28853 ns;
6941;13207127.34014 ns;
6942;13211904.09362 ns;
6943;13615109.95775 ns;
6944;13283559.12119 ns;
6945;13610919.93749 ns;
6946;13230898.41753 ns;
6947;13605656.10230 ns;
6948;13567968.27167 ns;
6949;13562705.36780 ns;
6950;13343957.25280 ns;
6951;13393296.86016 ns;
6952;13254391.02948 ns;
6953;13220967.72492 ns;
6954;13319508.17257 ns;
6955;13208975.08413 ns;
6956;13363598.84590 ns;
6957;13351706.78794 ns;
6958;13255510.47921 ns;
6959;13285694.64386 ns;
6960;13233846.05348 ns;
6961;13292236.25362 ns;
6962;13209343.88787 ns;
6963;13218425.21429 ns;
6964;13230009.93580 ns;
6965;13273840.77013 ns;
6966;13232229.27749 ns;
6967;13290234.84141 ns;
6968;13377902.09800 ns;
6969;13210319.91392 ns;
6970;13379726.55892 ns;
6971;13365156.94857 ns;
6972;13302611.18710 ns;
6973;13545216.06117 ns;
6974;13767200.52212 ns;
6975;13579363.93470 ns;
6976;13230268.84347 ns;
6977;13489547.18560 ns;
6978;13408598.49006 ns;
6979;13250899.50114 ns;
6980;13231140.56140 ns;
6981;13230939.39573 ns;
6982;13293682.59758 ns;
6983;13205396.94279 ns;
6984;13267123.14039 ns;
6985;13321217.14950 ns;
6986;13228280.46978 ns;
6987;13393458.91029 ns;
6988;13431352.56320 ns;
6989;13285328.63408 ns;
6990;13301421.88817 ns;
6991;13276198.87888 ns;
6992;13321385.71888 ns;
6993;13212322.25746 ns;
6994;13213817.03019 ns;
6995;13211931.10198 ns;
6996;13228548.69068 ns;
6997;13234941.28883 ns;
6998;13509268.87244 ns;
6999;13528503.47757 ns;
7000;13274377.21193 ns;
7001;13356780.63333 ns;
7002;13401851.98933 ns;
7003;13399909.25044 ns;
7004;13277251.27339 ns;
7005;13477308.67565 ns;
7006;13329772.27867 ns;
7007;13226859.27153 ns;
7008;13231644.40691 ns;
7009;13284055.51612 ns;
7010;13268101.96042 ns;
7011;13231673.27791 ns;
7012;13242885.47039 ns;
7013;13283613.13790 ns;
7014;13235404.15615 ns;
7015;13246498.07066 ns;
7016;13388015.32984 ns;
7017;13296648.85998 ns;
7018;13324075.37848 ns;
7019;13328621.16396 ns;
7020;13267395.08659 ns;
7021;13258907.94396 ns;
7022;13236431.40495 ns;
7023;13288575.22458 ns;
7024;13252123.25901 ns;
7025;13219830.58006 ns;
7026;13235561.54966 ns;
7027;13231253.25143 ns;
7028;13262187.13075 ns;
7029;13253900.22248 ns;
7030;13306044.04211 ns;
7031;13267129.65965 ns;
7032;13346132.82233 ns;
7033;13242917.13536 ns;
7034;13269541.78512 ns;
7035;13300121.76186 ns;
7036;13596734.03203 ns;
7037;13665575.53411 ns;
7038;13327012.76988 ns;
7039;13261517.50982 ns;
7040;13285680.67402 ns;
7041;13300267.97950 ns;
7042;13240326.19596 ns;
7043;13345869.25805 ns;
7044;13652018.27139 ns;
7045;13515925.96620 ns;
7046;13242446.81746 ns;
7047;13384995.98205 ns;
7048;13249071.31493 ns;
7049;13343703.00174 ns;
7050;13259775.93660 ns;
7051;13263926.84132 ns;
7052;13280234.29960 ns;
7053;13270235.62044 ns;
7054;13300317.33960 ns;
7055;13265309.85534 ns;
7056;13253200.79923 ns;
7057;13219589.36751 ns;
7058;13272129.93056 ns;
7059;13233481.90635 ns;
7060;13263053.26074 ns;
7061;13331349.00779 ns;
7062;13210763.22347 ns;
7063;13274041.93580 ns;
7064;13209102.67532 ns;
7065;13237967.15587 ns;
7066;13245622.62744 ns;
7067;13251784.25759 ns;
7068;13290941.71524 ns;
7069;13251117.43063 ns;
7070;13256306.76001 ns;
7071;13244773.26125 ns;
7072;13315226.88270 ns;
7073;13209494.76212 ns;
7074;13327107.76478 ns;
7075;13291917.74130 ns;
7076;13486187.90507 ns;
7077;13310473.41228 ns;
7078;13609869.40563 ns;
7079;13256104.66301 ns;
7080;13217533.93859 ns;
7081;13518770.22535 ns;
7082;13208747.84142 ns;
7083;13369048.94561 ns;
7084;13476322.40504 ns;
7085;13245841.48824 ns;
7086;13272867.53803 ns;
7087;13273430.05687 ns;
7088;13229473.49399 ns;
7089;13307581.65568 ns;
7090;13252005.91236 ns;
7091;13258558.69800 ns;
7092;13317788.01978 ns;
7093;13256477.19204 ns;
7094;13358599.50632 ns;
7095;13260448.35150 ns;
7096;13248331.84481 ns;
7097;13262772.00133 ns;
7098;13285062.27583 ns;
7099;13323333.11439 ns;
7100;13227358.46043 ns;
7101;13233175.50123 ns;
7102;13249007.05367 ns;
7103;13249415.90428 ns;
7104;13206699.86308 ns;
7105;13297447.00342 ns;
7106;13315689.75002 ns;
7107;13205661.43841 ns;
7108;13388393.44680 ns;
7109;13307422.39952 ns;
7110;13231258.83937 ns;
7111;13194677.41996 ns;
7112;13241621.66566 ns;
7113;13248733.24484 ns;
7114;13331495.22543 ns;
7115;13203379.69810 ns;
7116;13196820.39320 ns;
7117;13292301.44620 ns;
7118;13209140.85954 ns;
7119;13218163.51265 ns;
7120;13271898.03123 ns;
7121;13231833.46540 ns;
7122;13253939.33803 ns;
7123;13211501.76227 ns;
7124;13271584.17553 ns;
7125;13233188.53974 ns;
7126;13236607.42491 ns;
7127;13263958.50629 ns;
7128;13320202.00789 ns;
7129;13212570.92059 ns;
7130;13209837.48883 ns;
7131;13294180.85515 ns;
7132;13202872.12729 ns;
7133;13229314.23783 ns;
7134;13286393.13579 ns;
7135;13204603.45596 ns;
7136;13210827.48473 ns;
7137;13314984.73883 ns;
7138;13282699.51046 ns;
7139;13341070.15282 ns;
7140;13277394.69707 ns;
7141;13344204.05328 ns;
7142;13294760.13780 ns;
7143;13317988.25413 ns;
7144;13292665.59333 ns;
7145;13741912.32026 ns;
7146;13616719.28316 ns;
7147;13356810.43565 ns;
7148;13270471.24505 ns;
7149;13212099.67136 ns;
7150;13297057.71059 ns;
7151;13309192.84374 ns;
7152;13299909.42031 ns;
7153;13677819.63199 ns;
7154;13665520.58607 ns;
7155;13272718.52642 ns;
7156;13293120.07874 ns;
7157;13241983.01882 ns;
7158;13283655.97874 ns;
7159;13210870.32557 ns;
7160;13239162.04274 ns;
7161;13247520.66284 ns;
7162;13223784.04438 ns;
7163;13222482.05543 ns;
7164;13255733.99663 ns;
7165;13296104.03627 ns;
7166;13205421.15718 ns;
7167;13354784.80905 ns;
7168;13299421.40728 ns;
7169;13240453.78715 ns;
7170;13301180.67563 ns;
7171;13350919.82037 ns;
7172;13262215.07043 ns;
7173;13250974.00695 ns;
7174;13299711.04860 ns;
7175;13273663.81884 ns;
7176;13394120.14931 ns;
7177;13345515.35547 ns;
7178;13370567.93272 ns;
7179;13374576.34509 ns;
7180;13318462.29732 ns;
7181;13235262.59512 ns;
7182;13271683.82704 ns;
7183;13232504.94897 ns;
7184;13258866.96577 ns;
7185;13252750.97042 ns;
7186;13246999.12220 ns;
7187;13266767.37517 ns;
7188;13213268.48119 ns;
7189;13237840.49600 ns;
7190;13225997.79814 ns;
7191;13227879.06975 ns;
7192;13272041.45491 ns;
7193;13277810.99826 ns;
7194;13210113.16031 ns;
7195;13232904.48636 ns;
7196;13322127.98297 ns;
7197;13228476.04752 ns;
7198;13278396.80016 ns;
7199;13276337.64595 ns;
7200;13267042.11533 ns;
7201;13259856.03034 ns;
7202;13424933.88802 ns;
7203;13302429.57920 ns;
7204;13271133.41540 ns;
7205;13286755.42027 ns;
7206;13287639.24539 ns;
7207;13424459.84483 ns;
7208;13212862.42455 ns;
7209;13214332.05158 ns;
7210;13308270.83439 ns;
7211;13208435.84836 ns;
7212;13233867.47390 ns;
7213;13215394.69063 ns;
7214;13291093.52082 ns;
7215;13252331.87526 ns;
7216;13235417.19466 ns;
7217;13424403.03415 ns;
7218;13256438.07650 ns;
7219;13251481.57775 ns;
7220;13254255.98770 ns;
7221;13424083.59051 ns;
7222;13228803.87306 ns;
7223;13446903.78755 ns;
7224;13313674.36796 ns;
7225;13233989.47716 ns;
7226;13229916.80354 ns;
7227;13248004.01926 ns;
7228;13263507.74616 ns;
7229;13230718.67228 ns;
7230;13230860.23331 ns;
7231;13361315.24295 ns;
7232;13228625.99045 ns;
7233;13240047.73051 ns;
7234;13230502.60544 ns;
7235;13297990.89581 ns;
7236;13246520.42240 ns;
7237;13383802.02651 ns;
7238;13345003.12805 ns;
7239;13227847.40478 ns;
7240;13213386.75916 ns;
7241;13209580.44380 ns;
7242;13242232.61327 ns;
7243;13254693.70931 ns;
7244;13214536.94254 ns;
7245;13258831.57551 ns;
7246;13248948.38035 ns;
7247;13214606.79173 ns;
7248;13420511.03711 ns;
7249;13235067.01738 ns;
7250;13286170.54969 ns;
7251;13262940.57071 ns;
7252;13396348.80424 ns;
7253;13329286.12828 ns;
7254;13754476.79311 ns;
7255;13642454.51987 ns;
7256;13243698.51500 ns;
7257;13253862.96958 ns;
7258;13256838.54520 ns;
7259;13283989.39222 ns;
7260;13263714.49977 ns;
7261;13286045.75247 ns;
7262;13634646.31140 ns;
7263;13507083.98968 ns;
7264;13338376.76793 ns;
7265;13267257.25085 ns;
7266;13207200.91462 ns;
7267;13228033.66929 ns;
7268;13291683.97933 ns;
7269;13392577.87913 ns;
7270;13233943.84235 ns;
7271;13238514.77355 ns;
7272;13270807.45250 ns;
7273;13271452.85904 ns;
7274;13233988.54584 ns;
7275;13229584.32138 ns;
7276;13270751.57315 ns;
7277;13251384.72021 ns;
7278;13223665.76642 ns;
7279;13455244.71253 ns;
7280;13672344.38658 ns;
7281;13180449.60499 ns;
7282;13176803.47711 ns;
7283;13195673.00379 ns;
7284;13199135.66113 ns;
7285;13473509.81086 ns;
7286;13279648.49770 ns;
7287;13225976.37773 ns;
7288;13209519.90783 ns;
7289;13196964.74820 ns;
7290;13209658.67490 ns;
7291;13220527.20934 ns;
7292;13208960.18296 ns;
7293;13231573.62640 ns;
7294;13249061.07038 ns;
7295;13417696.58029 ns;
7296;13288297.69045 ns;
7297;13271503.15046 ns;
7298;13347344.47300 ns;
7299;13315482.06508 ns;
7300;13343432.91819 ns;
7301;13254786.84157 ns;
7302;13210399.07634 ns;
7303;13249532.31961 ns;
7304;13228552.41597 ns;
7305;13227815.73981 ns;
7306;13233997.85906 ns;
7307;13264409.26641 ns;
7308;13247517.86888 ns;
7309;13231202.02869 ns;
7310;13283055.27568 ns;
7311;13581081.29352 ns;
7312;13189076.44600 ns;
7313;13218139.29826 ns;
7314;13242101.29678 ns;
7315;13188093.90068 ns;
7316;13507747.09135 ns;
7317;13256886.97398 ns;
7318;13217952.10242 ns;
7319;13185482.47218 ns;
7320;13213059.86494 ns;
7321;13261919.84117 ns;
7322;13217771.42584 ns;
7323;13211746.70011 ns;
7324;13268177.39755 ns;
7325;13234640.47164 ns;
7326;13399566.52373 ns;
7327;13295482.84411 ns;
7328;13247727.41646 ns;
7329;13249706.47693 ns;
7330;13485308.73656 ns;
7331;13759343.88489 ns;
