ID;HW;LENGTH;TIME
18562;48;12;13182333.67056 ns;
18563;504;124;13151618.65205 ns;
18564;612;158;13212591.87534 ns;
18565;397;97;13182396.06917 ns;
18566;397;103;13184971.17609 ns;
18567;515;129;13184006.79156 ns;
18568;727;182;13167135.41746 ns;
18569;170;45;13165669.98139 ns;
18570;652;159;13171382.24840 ns;
18571;745;188;13288557.99511 ns;
18572;123;27;13171100.98898 ns;
18573;565;136;13161965.18019 ns;
18574;607;146;13172750.82693 ns;
18575;260;62;13169674.20280 ns;
18576;710;185;13132879.04486 ns;
18577;310;79;13184466.86491 ns;
18578;649;167;13240980.45006 ns;
18579;697;173;13185963.03463 ns;
18580;34;8;13262987.13684 ns;
18581;241;59;13238555.75174 ns;
18582;686;167;13142649.08433 ns;
18583;14;4;13223487.88381 ns;
18584;702;171;13207675.88913 ns;
18585;37;9;13252004.04972 ns;
18586;290;73;13182075.69420 ns;
18587;327;79;13207369.01835 ns;
18588;571;147;13131165.87698 ns;
18589;518;123;13132395.22278 ns;
18590;667;161;13144962.02394 ns;
18591;379;95;13132872.99126 ns;
18592;657;167;13262065.59315 ns;
18593;420;112;13223700.69101 ns;
18594;309;75;13144309.63248 ns;
18595;716;175;13159694.61575 ns;
18596;430;111;13167450.67015 ns;
18597;108;27;13135586.86525 ns;
18598;713;180;13131520.24522 ns;
18599;682;170;13141694.01303 ns;
18600;330;84;13168748.93382 ns;
18601;567;148;13173893.09406 ns;
18602;760;188;13130404.05512 ns;
18603;121;28;13190688.09971 ns;
18604;401;99;13142632.32052 ns;
18605;563;137;13223746.32582 ns;
18606;63;13;13191271.10764 ns;
18607;290;75;13228590.13453 ns;
18608;129;32;13208743.65047 ns;
18609;426;111;13145760.63305 ns;
18610;150;39;13185702.72997 ns;
18611;586;140;13187990.05821 ns;
18612;262;68;13203585.98605 ns;
18613;238;60;13172429.98630 ns;
18614;528;133;13183528.09176 ns;
18615;204;50;13192854.82168 ns;
18616;637;157;13234572.95075 ns;
18617;95;22;13233167.11932 ns;
18618;83;20;13174449.09364 ns;
18619;559;142;13203481.21226 ns;
18620;117;30;13169927.98820 ns;
18621;642;161;13167968.01984 ns;
18622;322;81;13188586.10466 ns;
18623;485;125;13196606.65467 ns;
18624;535;132;13186119.03116 ns;
18625;684;169;13186145.10819 ns;
18626;763;187;13271731.79016 ns;
18627;91;26;13172768.98772 ns;
18628;581;142;13185856.86386 ns;
18629;309;77;13215603.77255 ns;
18630;462;120;13207690.79030 ns;
18631;57;14;13180607.92983 ns;
18632;601;145;13131582.17818 ns;
18633;359;90;13133307.91891 ns;
18634;482;115;13131887.18632 ns;
18635;296;74;13143802.99300 ns;
18636;39;9;13167799.91612 ns;
18637;133;34;13222241.77420 ns;
18638;428;109;13146374.37463 ns;
18639;204;51;13131834.10093 ns;
18640;665;160;13188031.03641 ns;
18641;301;74;13142962.00871 ns;
18642;576;138;13148966.71101 ns;
18643;36;8;13248025.90534 ns;
18644;30;8;13183231.93118 ns;
18645;410;105;13179752.97570 ns;
18646;222;53;13189267.83279 ns;
18647;312;81;13130448.75860 ns;
18648;599;149;13194800.82020 ns;
18649;399;102;13222280.42409 ns;
18650;278;67;13184234.96559 ns;
18651;424;108;13180754.14747 ns;
18652;124;32;13248553.03392 ns;
18653;225;56;13191767.03691 ns;
18654;24;5;13348601.75848 ns;
18655;40;10;13234719.16839 ns;
18656;525;131;13205292.63467 ns;
18657;408;106;13183348.81216 ns;
18658;158;40;13214904.34930 ns;
18659;651;152;13266497.75729 ns;
18660;345;90;13135855.08615 ns;
18661;191;48;13143615.79716 ns;
18662;316;78;13185311.10883 ns;
18663;709;172;13224700.00014 ns;
18664;406;103;13201200.86893 ns;
18665;172;45;13183441.94442 ns;
18666;496;119;13304849.15525 ns;
18667;490;122;13227884.65768 ns;
18668;681;168;13220252.00352 ns;
18669;378;89;13209986.96610 ns;
18670;282;73;13223813.84671 ns;
18671;472;114;13230203.18523 ns;
18672;0;0;13230999.00037 ns;
18673;284;72;13225539.12178 ns;
18674;564;142;13394074.04885 ns;
18675;668;164;13397579.08136 ns;
18676;21;7;13317292.09051 ns;
18677;25;6;13420265.16795 ns;
18678;402;101;13343452.94163 ns;
18679;138;30;13244718.31322 ns;
18680;143;33;13320571.74295 ns;
18681;105;28;13615964.91188 ns;
18682;745;178;13291308.19067 ns;
18683;469;123;13193470.89157 ns;
18684;596;148;13175211.84683 ns;
18685;349;87;13130655.97787 ns;
18686;542;134;13187738.13546 ns;
18687;6;2;13186483.64395 ns;
18688;505;125;13210311.99768 ns;
18689;185;49;13214170.00145 ns;
18690;656;154;13171001.80313 ns;
18691;403;99;13246675.02195 ns;
18692;233;59;13134959.61949 ns;
18693;60;16;13140377.12291 ns;
18694;85;21;13190667.14495 ns;
18695;513;131;13165678.82895 ns;
18696;108;30;13256528.88045 ns;
18697;661;167;13145985.08179 ns;
18698;714;181;13130286.70847 ns;
18699;87;21;13130099.97830 ns;
18700;522;135;13215641.02545 ns;
18701;454;122;13138307.25849 ns;
18702;371;86;13137500.26748 ns;
18703;441;111;13202657.92310 ns;
18704;282;74;13265802.05932 ns;
18705;327;81;13130196.83585 ns;
18706;59;15;13208716.17645 ns;
18707;159;38;13162296.73102 ns;
18708;321;82;13132160.99516 ns;
18709;15;4;13146337.12173 ns;
18710;616;159;13173859.10079 ns;
18711;182;44;13185258.95476 ns;
18712;359;95;13129740.02212 ns;
18713;633;160;13129136.99076 ns;
18714;456;108;13145072.85133 ns;
18715;560;134;13143305.20108 ns;
18716;450;113;13210377.19026 ns;
18717;78;17;13233966.19409 ns;
18718;460;114;13162565.88325 ns;
18719;544;135;13203019.27626 ns;
18720;627;159;13171805.06885 ns;
18721;435;110;13190665.74797 ns;
18722;349;89;13175622.09442 ns;
18723;350;84;13174196.70522 ns;
18724;129;32;13132190.79748 ns;
18725;276;66;13262962.92245 ns;
18726;654;162;13189722.31820 ns;
18727;59;14;13187454.08207 ns;
18728;461;122;13406652.95720 ns;
18729;131;33;13204834.88962 ns;
18730;415;102;13203680.04963 ns;
18731;361;94;13235547.11416 ns;
18732;673;169;13360318.26213 ns;
18733;302;78;13228353.11294 ns;
18734;353;90;13255786.15069 ns;
18735;429;107;13186046.85366 ns;
18736;55;16;13182641.93833 ns;
18737;465;112;13162192.88856 ns;
18738;218;58;13173360.84321 ns;
18739;373;94;13256879.05774 ns;
18740;271;72;13269043.99320 ns;
18741;193;50;13175063.76654 ns;
18742;721;182;13169634.15593 ns;
18743;699;170;13145559.00171 ns;
18744;223;58;13191130.01227 ns;
18745;349;87;13154570.01328 ns;
18746;220;55;13132035.26661 ns;
18747;752;189;13209927.82712 ns;
18748;356;94;13132581.95296 ns;
18749;13;4;13138524.25665 ns;
18750;361;87;13293090.74208 ns;
18751;252;66;13147821.64991 ns;
18752;685;169;13166750.78124 ns;
18753;357;90;13132525.14228 ns;
18754;293;76;13186409.13814 ns;
18755;372;94;13177210.93073 ns;
18756;144;36;13144983.91002 ns;
18757;643;160;13132237.82927 ns;
18758;724;180;13137104.92104 ns;
18759;150;41;13146425.59737 ns;
18760;662;169;13151803.98524 ns;
18761;285;74;13148424.68128 ns;
18762;547;133;13226790.81932 ns;
18763;288;69;13209077.99527 ns;
18764;314;80;13182134.83319 ns;
18765;563;144;13148571.83024 ns;
18766;578;143;13147098.01227 ns;
18767;286;68;13144607.19004 ns;
18768;201;48;13166878.37243 ns;
18769;470;114;13212625.86862 ns;
18770;633;159;13137383.38649 ns;
18771;714;173;13144108.93247 ns;
18772;717;178;13133233.87876 ns;
18773;472;118;13158420.10081 ns;
18774;499;119;13181535.06145 ns;
18775;647;168;13186449.65068 ns;
18776;632;161;13164978.94004 ns;
18777;132;37;13184838.92828 ns;
18778;713;179;13214075.93787 ns;
18779;563;141;13148440.97942 ns;
18780;193;47;13151147.86848 ns;
18781;570;140;13147511.98515 ns;
18782;409;105;13144941.06919 ns;
18783;27;6;13148371.13023 ns;
18784;702;174;13314345.38588 ns;
18785;313;78;13150520.15707 ns;
18786;613;150;13134512.11900 ns;
18787;694;167;13187604.95633 ns;
18788;721;181;13170856.98247 ns;
18789;422;101;13184779.78930 ns;
18790;543;137;13206196.01756 ns;
18791;553;132;13328453.06024 ns;
18792;360;88;13254164.25243 ns;
18793;301;71;13183262.19916 ns;
18794;493;127;13170370.83209 ns;
18795;54;15;13246440.32866 ns;
18796;716;175;13180441.22308 ns;
18797;344;84;13151102.23368 ns;
18798;156;39;13215272.68738 ns;
18799;344;84;13151817.95508 ns;
18800;119;30;13173366.89681 ns;
18801;416;106;13238969.25896 ns;
18802;575;143;13294059.78322 ns;
18803;195;50;13187616.13220 ns;
18804;448;110;13181881.97911 ns;
18805;466;119;13162003.36441 ns;
18806;41;9;13352205.97684 ns;
18807;294;73;13212678.95401 ns;
18808;551;135;13182154.85662 ns;
18809;84;23;13169554.06219 ns;
18810;561;136;13202151.28362 ns;
18811;533;131;13143066.78250 ns;
18812;376;94;13251665.04830 ns;
18813;217;58;13173679.82119 ns;
18814;206;53;13175865.16961 ns;
18815;0;0;13133441.09803 ns;
18816;511;124;13131007.08649 ns;
18817;26;6;13143766.20576 ns;
18818;353;87;13132713.73510 ns;
18819;26;7;13163511.64132 ns;
18820;173;45;13225916.30742 ns;
18821;588;144;13182880.82257 ns;
18822;252;63;13235110.78954 ns;
18823;153;37;13145848.17737 ns;
18824;384;100;13239494.99056 ns;
18825;767;187;13227407.82052 ns;
18826;204;52;13174129.65000 ns;
18827;367;97;13185826.13021 ns;
18828;647;151;13212180.23077 ns;
18829;520;129;13185473.15896 ns;
18830;418;104;13208900.57832 ns;
18831;487;118;13171656.98856 ns;
18832;341;92;13177935.96536 ns;
18833;95;25;13178336.89973 ns;
18834;494;124;13135292.10165 ns;
18835;209;50;13217879.92492 ns;
18836;627;156;13231572.22942 ns;
18837;720;179;13223398.94250 ns;
18838;356;83;13177493.12147 ns;
18839;535;134;13184450.10111 ns;
18840;272;63;13177268.67273 ns;
18841;198;45;13186844.06579 ns;
18842;280;67;13253612.90947 ns;
18843;398;98;13223620.13161 ns;
18844;710;178;13174740.13194 ns;
18845;518;129;13188119.04639 ns;
18846;215;54;13176381.12232 ns;
18847;468;115;13208823.74421 ns;
18848;49;12;13191381.00371 ns;
18849;107;26;13198082.80095 ns;
18850;162;40;13268053.06599 ns;
18851;60;17;13254528.86522 ns;
18852;67;17;13133348.89710 ns;
18853;267;69;13148518.74486 ns;
18854;341;81;13191111.85148 ns;
18855;702;178;13132320.25132 ns;
18856;562;146;13135696.76131 ns;
18857;655;169;13182093.85499 ns;
18858;331;88;13195795.00705 ns;
18859;361;97;13152884.78509 ns;
18860;627;159;13129669.70727 ns;
18861;468;128;13132434.33833 ns;
18862;297;79;13229088.85777 ns;
18863;480;122;13212084.30454 ns;
18864;374;93;13180043.08268 ns;
18865;324;83;13174221.85093 ns;
18866;25;5;13206687.29022 ns;
18867;353;89;13138307.72415 ns;
18868;69;17;13130289.03678 ns;
18869;489;127;13140336.14472 ns;
18870;56;16;13149006.75789 ns;
18871;421;105;13146819.08116 ns;
18872;481;123;13211777.89941 ns;
18873;330;81;13133364.26392 ns;
18874;98;24;13136683.96324 ns;
18875;99;26;13276265.93411 ns;
18876;235;58;13160313.94526 ns;
18877;285;70;13147088.69904 ns;
18878;61;15;13170340.09844 ns;
18879;377;91;13226381.96871 ns;
18880;119;28;13195438.77617 ns;
18881;29;8;13250459.91689 ns;
18882;127;35;13146606.27395 ns;
18883;142;37;13143189.25142 ns;
18884;165;43;13148433.99450 ns;
18885;552;137;13151066.84342 ns;
18886;86;19;13233251.86968 ns;
18887;20;5;13287405.94909 ns;
18888;75;20;13176294.04366 ns;
18889;678;183;13179623.98753 ns;
18890;182;45;13143025.33865 ns;
18891;206;55;13178003.95191 ns;
18892;224;52;13194106.98488 ns;
18893;128;32;13172737.78841 ns;
18894;370;95;13301881.03020 ns;
18895;301;71;13192951.21357 ns;
18896;378;90;13179449.36454 ns;
18897;342;83;13192974.03097 ns;
18898;2;1;13190274.12683 ns;
18899;695;176;13195062.98751 ns;
18900;483;122;13177518.26718 ns;
18901;404;93;13275522.27303 ns;
18902;594;148;13215416.11105 ns;
18903;75;19;13133542.14653 ns;
18904;529;145;13175820.00047 ns;
18905;412;101;13190150.26093 ns;
18906;58;16;13190446.88717 ns;
18907;436;111;13166871.85317 ns;
18908;564;138;13181547.63430 ns;
18909;482;119;13252323.02770 ns;
18910;112;29;13192893.93723 ns;
18911;108;29;13253328.85608 ns;
18912;708;178;13220760.97131 ns;
18913;210;55;13179395.81349 ns;
18914;456;116;13137495.14520 ns;
18915;506;128;13132011.98354 ns;
18916;117;31;13253869.02317 ns;
18917;389;92;13178283.81434 ns;
18918;612;151;13209611.17744 ns;
18919;486;117;13176726.17733 ns;
18920;671;165;13190260.15699 ns;
18921;149;36;13220515.56781 ns;
18922;628;156;13215743.00528 ns;
18923;399;104;13209310.82591 ns;
18924;226;62;13195315.84159 ns;
18925;101;25;13259373.13959 ns;
18926;699;175;13189597.05532 ns;
18927;339;84;13136466.96508 ns;
18928;30;7;13173213.69424 ns;
18929;451;115;13181162.06676 ns;
18930;474;116;13176843.98964 ns;
18931;279;70;13330966.23421 ns;
18932;755;185;13175862.84131 ns;
18933;446;106;13211171.14276 ns;
18934;265;66;13145681.00497 ns;
18935;523;131;13188306.24223 ns;
18936;134;34;13206338.97558 ns;
18937;495;123;13347094.87855 ns;
18938;127;29;13297528.02849 ns;
18939;348;90;13288567.30834 ns;
18940;457;116;13174723.36814 ns;
18941;731;186;13173033.01767 ns;
18942;456;116;13170901.68595 ns;
18943;132;33;13143939.89742 ns;
18944;170;37;13244976.75523 ns;
18945;338;85;14533528.12678 ns;
18946;98;25;13514517.80647 ns;
18947;184;45;13216316.23432 ns;
18948;73;19;13172502.62946 ns;
18949;175;45;13332344.12596 ns;
18950;240;59;13153166.97583 ns;
18951;685;163;13283337.93208 ns;
18952;8;2;13186537.66066 ns;
18953;481;118;14231101.14411 ns;
18954;669;165;13249041.97827 ns;
18955;168;42;13169838.11557 ns;
18956;151;41;13147859.83413 ns;
18957;62;16;13185458.72346 ns;
18958;302;78;13165025.04051 ns;
18959;550;135;13252513.01751 ns;
18960;29;7;13243969.99553 ns;
18961;190;48;13283042.70282 ns;
18962;473;127;13134504.20275 ns;
18963;126;33;13150109.90947 ns;
18964;245;65;13143289.83426 ns;
18965;575;142;13188548.85176 ns;
18966;611;147;13135646.00423 ns;
18967;263;63;13208056.80007 ns;
18968;131;35;13186243.82839 ns;
18969;454;106;13259850.90807 ns;
18970;577;143;13280376.79195 ns;
18971;570;148;13136751.94979 ns;
18972;197;54;13171073.04931 ns;
18973;101;28;13135190.12183 ns;
18974;236;54;13169948.94296 ns;
18975;629;149;13178484.98002 ns;
18976;0;0;13131675.77609 ns;
18977;209;52;13129740.95345 ns;
18978;666;173;13145282.86457 ns;
18979;161;43;13144041.87724 ns;
18980;664;165;13142177.83511 ns;
18981;605;153;13130611.27439 ns;
18982;510;129;13221017.08502 ns;
18983;438;110;13148095.92441 ns;
18984;299;76;13182774.65180 ns;
18985;312;78;13144525.69932 ns;
18986;115;29;13134088.83289 ns;
18987;632;152;13132941.90913 ns;
18988;671;169;13147945.05015 ns;
18989;67;15;13188907.87661 ns;
18990;532;129;13189980.29456 ns;
18991;393;108;13144794.85154 ns;
18992;347;82;13132906.98454 ns;
18993;690;175;13146854.00575 ns;
18994;233;62;13150691.05476 ns;
18995;706;170;13193246.90849 ns;
18996;748;178;13133238.06971 ns;
18997;612;155;13173208.10631 ns;
18998;452;108;13324678.40984 ns;
18999;553;135;13149598.61338 ns;
19000;122;32;13136741.23958 ns;
19001;297;70;13146981.13129 ns;
19002;237;60;13130470.17902 ns;
19003;4;1;13148657.04626 ns;
19004;673;167;13241915.96359 ns;
19005;469;110;13162777.75913 ns;
19006;91;23;13129628.72908 ns;
19007;299;82;13128617.77842 ns;
19008;395;103;13147911.98820 ns;
19009;312;80;13142135.92559 ns;
19010;732;182;13233535.92306 ns;
19011;622;156;13227451.12702 ns;
19012;180;45;13182222.84317 ns;
19013;96;26;13130269.94467 ns;
19014;169;41;13143811.84056 ns;
19015;635;163;13146755.28556 ns;
19016;514;130;13146237.00455 ns;
19017;315;76;13142342.21354 ns;
19018;209;48;13710794.97039 ns;
19019;556;138;13606611.17360 ns;
19020;455;112;13497924.89782 ns;
19021;227;56;13489887.11834 ns;
19022;530;136;13502527.95964 ns;
19023;91;24;13231077.69713 ns;
19024;388;101;13148762.28571 ns;
19025;689;177;13148772.06460 ns;
19026;199;54;13275695.03337 ns;
19027;305;80;13290490.95511 ns;
19028;485;121;13148093.13044 ns;
19029;653;164;13165402.22615 ns;
19030;376;91;13131510.00068 ns;
19031;121;32;13168990.14637 ns;
19032;97;28;13268327.80614 ns;
19033;649;160;13188762.12463 ns;
19034;439;108;13204123.82483 ns;
19035;488;122;13147898.94968 ns;
19036;586;150;13133893.25514 ns;
19037;499;124;13131848.07077 ns;
19038;339;83;13280442.91586 ns;
19039;678;169;13228257.18671 ns;
19040;39;9;13223845.04601 ns;
19041;463;113;13248666.65527 ns;
19042;415;99;13160080.18330 ns;
19043;15;5;13163547.96290 ns;
19044;767;186;13267525.00609 ns;
19045;450;112;13223982.88175 ns;
19046;392;98;13184511.10274 ns;
19047;54;14;13185071.29326 ns;
19048;720;184;13252787.75766 ns;
19049;178;46;13146917.33569 ns;
19050;488;130;13188838.95874 ns;
19051;58;14;13188546.05779 ns;
19052;35;7;13188539.07287 ns;
19053;231;56;13170334.97617 ns;
19054;562;141;13181511.77838 ns;
19055;76;23;13188691.80977 ns;
19056;682;171;13225723.98931 ns;
19057;324;76;13318101.40982 ns;
19058;368;94;13170815.07295 ns;
19059;556;140;13184907.84615 ns;
19060;412;98;13181835.41298 ns;
19061;52;14;13250028.71454 ns;
19062;31;8;13142724.05580 ns;
19063;206;49;13243567.19851 ns;
19064;510;124;13192601.03628 ns;
19065;476;115;13172640.93086 ns;
19066;629;166;13189664.11054 ns;
19067;397;98;13184364.88509 ns;
19068;516;125;13274464.75625 ns;
19069;611;152;13130540.02821 ns;
19070;76;21;13207404.87427 ns;
19071;276;69;13207224.66335 ns;
19072;207;53;13131396.84498 ns;
19073;268;61;13130858.07487 ns;
19074;529;131;13146269.13518 ns;
19075;667;160;13129625.93511 ns;
19076;241;60;13133418.28063 ns;
19077;711;181;13168520.75979 ns;
19078;294;79;13203252.10690 ns;
19079;340;85;13127354.90501 ns;
19080;224;61;13131531.42110 ns;
19081;353;86;13130594.97625 ns;
19082;447;113;13133928.64540 ns;
19083;301;77;13298674.95224 ns;
19084;74;18;13132452.03346 ns;
19085;274;66;13211282.90147 ns;
19086;637;155;13285292.77816 ns;
19087;38;9;13145146.89147 ns;
19088;511;127;13131170.99926 ns;
19089;169;41;13145749.92284 ns;
19090;459;119;13130304.86926 ns;
19091;87;21;13205273.07689 ns;
19092;4;1;13187821.02317 ns;
19093;620;149;13171612.28508 ns;
19094;363;91;13133655.76789 ns;
19095;103;26;13130372.39015 ns;
19096;51;12;13349174.98752 ns;
19097;237;62;13132507.91281 ns;
19098;366;94;13130815.23404 ns;
19099;481;123;13151723.89150 ns;
19100;132;32;13244984.20581 ns;
19101;486;117;13158831.74539 ns;
19102;407;104;13143514.74866 ns;
19103;331;85;13130968.90226 ns;
19104;200;49;13131640.38584 ns;
19105;321;79;13145836.07018 ns;
19106;17;5;13243578.84005 ns;
19107;351;92;13272285.92709 ns;
19108;171;43;13187207.28159 ns;
19109;84;20;13171778.06050 ns;
19110;349;86;13132184.74388 ns;
19111;160;38;13188885.99053 ns;
19112;269;69;13210190.92575 ns;
19113;196;53;13172029.05193 ns;
19114;124;28;13254507.91046 ns;
19115;603;154;13207940.38475 ns;
19116;359;96;13251091.81926 ns;
19117;145;37;13243233.31937 ns;
19118;403;103;13207672.16384 ns;
19119;224;58;13174392.74862 ns;
19120;278;71;13188270.85197 ns;
19121;561;141;13286964.96785 ns;
19122;383;98;13222006.14959 ns;
19123;79;21;13130708.59760 ns;
19124;27;6;13186948.83958 ns;
19125;311;79;13188418.93226 ns;
19126;211;52;13210256.11833 ns;
19127;498;118;13150359.03826 ns;
19128;372;92;13178760.18584 ns;
19129;616;149;13211655.43050 ns;
19130;694;172;13182969.29821 ns;
19131;488;125;13272918.76078 ns;
19132;289;73;13224396.85464 ns;
19133;581;141;13182635.88473 ns;
19134;481;119;13137847.18513 ns;
19135;281;69;13143660.96631 ns;
19136;50;13;13222083.91502 ns;
19137;627;157;13229764.99796 ns;
19138;410;105;13185247.77889 ns;
19139;158;38;13181523.88558 ns;
19140;456;110;13182210.73598 ns;
19141;736;171;13145913.83561 ns;
19142;706;182;13285234.10484 ns;
19143;702;177;13274976.98367 ns;
19144;96;26;13229621.10862 ns;
19145;264;64;13386894.94878 ns;
19146;607;153;13266775.75707 ns;
19147;703;180;13209189.75398 ns;
19148;694;169;13224713.03865 ns;
19149;394;97;13265727.08786 ns;
19150;352;88;13210915.96037 ns;
19151;672;161;13330600.22444 ns;
19152;468;120;13211349.95669 ns;
19153;555;131;13257849.96152 ns;
19154;40;10;13221756.08948 ns;
19155;261;65;13263144.99602 ns;
19156;211;50;13347065.07623 ns;
19157;204;51;13214741.83351 ns;
19158;126;29;13252429.19847 ns;
19159;25;6;13257961.25457 ns;
19160;734;184;13212284.07323 ns;
19161;605;151;13210143.42830 ns;
19162;219;57;13208647.25858 ns;
19163;266;62;13146203.94260 ns;
19164;697;182;13243298.04629 ns;
19165;131;38;13246072.92190 ns;
19166;388;94;13246362.09756 ns;
19167;292;76;13218329.28807 ns;
19168;48;13;13310457.11413 ns;
19169;391;90;13331802.09622 ns;
19170;769;184;13362205.12167 ns;
19171;99;23;13363386.97001 ns;
19172;695;177;13475327.75253 ns;
19173;528;127;13702524.82593 ns;
19174;358;90;13663978.31589 ns;
19175;247;60;13585306.70404 ns;
19176;673;172;13637132.94268 ns;
19177;147;36;13595121.91266 ns;
19178;547;132;13225689.06471 ns;
19179;410;102;13271731.32449 ns;
19180;641;161;13260463.71832 ns;
19181;340;86;13166568.70767 ns;
19182;334;84;13167693.74534 ns;
