ID;HW;LENGTH;TIME;
9556;351;83;13133365.66091;
9557;629;154;13110189.69864;
9558;243;61;13113200.66452;
9559;343;88;13115968.55521;
9560;485;122;13118357.39762;
9561;357;87;13149454.25838;
9562;527;134;13174393.21429;
9563;506;122;13115774.84012;
9564;751;184;13114678.67345;
9565;324;89;13114507.31009;
9566;143;37;13137091.88253;
9567;350;87;13115346.43173;
9568;708;182;13111679.81476;
9569;727;187;13111610.89689;
9570;276;71;13117365.53907;
9571;100;26;13131377.28721;
9572;11;3;13119959.27244;
9573;572;142;13119257.98655;
9574;20;5;13166557.06614;
9575;728;175;13142297.97572;
9576;681;173;13141077.94315;
9577;85;19;13113106.60094;
9578;470;121;13147346.67540;
9579;681;164;13137512.84033;
9580;747;187;13115711.51018;
9581;110;30;13110863.04486;
9582;384;98;13120191.17177;
9583;614;151;13116136.19328;
9584;552;139;13121202.58808;
9585;480;119;13115990.90695;
9586;434;115;13115566.22386;
9587;62;15;13122131.11669;
9588;478;119;13117033.98824;
9589;121;32;13114263.30358;
9590;168;45;13119577.43019;
9591;88;22;13109638.35567;
9592;696;174;13120645.65718;
9593;26;7;13120058.92396;
9594;414;105;13123047.53810;
9595;82;20;13120610.26692;
9596;188;43;13118356.46629;
9597;566;136;13124363.49690;
9598;210;58;13113493.09981;
9599;277;66;13121460.56443;
9600;389;98;13121888.04150;
9601;252;66;13120853.34212;
9602;237;60;13113594.61397;
9603;8;2;13119388.37171;
9604;507;133;13124007.73168;
9605;546;139;13124654.06954;
9606;380;95;13115814.88699;
9607;586;151;13115109.87580;
9608;429;112;13118599.54149;
9609;620;156;13112762.01159;
9610;280;69;13124581.42638;
9611;726;171;13121168.12915;
9612;51;13;13121368.36350;
9613;56;12;13119968.58567;
9614;144;33;13123407.95994;
9615;461;118;13117690.57065;
9616;62;14;13119982.55551;
9617;492;127;13115854.93386;
9618;401;97;13120673.59686;
9619;238;60;13111081.90566;
9620;277;71;13122463.59885;
9621;122;30;13111115.43328;
9622;517;128;13117201.62630;
9623;618;153;13135370.79841;
9624;288;73;13123571.87271;
9625;77;20;13115556.91063;
9626;136;33;13126989.82656;
9627;387;99;13121821.91759;
9628;738;177;13113664.46316;
9629;360;94;13114420.69709;
9630;237;65;13120692.22331;
9631;202;55;13113134.54062;
9632;630;164;13119413.51742;
9633;348;84;13116583.22811;
9634;25;7;13128466.90416;
9635;665;164;13122297.82343;
9636;167;47;13145134.78428;
9637;278;67;13122593.05269;
9638;567;151;13116337.35895;
9639;95;21;13116673.56640;
9640;651;169;13122614.47310;
9641;115;30;13111530.80314;
9642;706;177;13113329.18704;
9643;399;98;13126105.07011;
9644;427;113;13115474.95425;
9645;119;30;13112653.97817;
9646;169;41;13123178.85458;
9647;214;54;13111134.05973;
9648;599;141;13125290.16286;
9649;353;86;13112198.56143;
9650;99;24;13109134.51016;
9651;279;69;13122137.63595;
9652;178;49;13111352.92053;
9653;80;21;13112151.06398;
9654;450;104;13118756.93500;
9655;450;113;13117874.97252;
9656;758;188;13114562.25812;
9657;670;164;13124126.00964;
9658;40;9;13121875.00298;
9659;599;150;13114503.58480;
9660;622;154;13115063.30967;
9661;262;66;13144115.91738;
9662;162;42;13119757.17545;
9663;329;79;13126269.91421;
9664;465;118;13119104.31832;
9665;422;105;13119976.03625;
9666;650;154;13115863.31576;
9667;277;72;13118927.36703;
9668;570;138;13123163.95342;
9669;277;73;13123292.47594;
9670;197;53;13112682.84917;
9671;711;171;13120598.15973;
9672;387;103;13122915.29030;
9673;741;180;13112401.58975;
9674;76;19;13109290.04103;
9675;602;148;13112670.74198;
9676;73;20;13113449.32765;
9677;634;155;13111934.06582;
9678;741;187;13111826.03240;
9679;310;79;13119319.45384;
9680;482;126;13120290.82328;
9681;335;86;13112255.37211;
9682;172;43;13123640.79058;
9683;654;170;13120287.09799;
9684;46;11;13122652.65733;
9685;30;9;13123852.20081;
9686;618;153;13115319.42338;
9687;83;21;13112906.36659;
9688;505;130;13123366.98174;
9689;247;62;13115522.45170;
9690;180;46;13119881.97267;
9691;368;94;13114566.91474;
9692;523;130;13123145.32697;
9693;662;167;13125123.45612;
9694;658;174;13123507.61145;
9695;50;12;13134360.31342;
9696;596;151;13143732.21248;
9697;610;152;13111963.86814;
9698;544;131;13131060.63753;
9699;512;125;13117482.88572;
9700;388;97;13120420.27712;
9701;160;39;13121701.77698;
9702;642;163;13123095.03555;
9703;696;170;13123000.04065;
9704;360;93;13114634.90129;
9705;623;150;13112283.31178;
9706;259;64;13111895.88159;
9707;90;25;13112754.56101;
9708;372;98;13134787.79048;
9709;642;157;13113663.53184;
9710;310;75;13122619.12972;
9711;316;80;13129185.88519;
9712;465;116;13119162.06032;
9713;571;147;13112957.58933;
9714;610;150;13111570.85001;
9715;653;153;13113168.06823;
9716;42;11;13121658.93614;
9717;265;67;13120009.56386;
9718;610;149;13115143.40341;
9719;356;96;13113897.29381;
9720;316;77;13125487.60325;
9721;615;154;13114589.26648;
9722;430;102;13117745.51868;
9723;372;93;13117373.92098;
9724;263;65;13119258.91787;
9725;460;114;13118229.80642;
9726;232;57;13113811.61213;
9727;273;70;13121795.84056;
9728;34;7;13117855.41475;
9729;259;69;13146355.74818;
9730;730;185;13111686.33401;
9731;31;8;13121524.82569;
9732;26;6;13117912.22543;
9733;148;34;13122442.17843;
9734;405;101;13129031.28564;
9735;501;115;13118973.00184;
9736;118;28;13109739.86983;
9737;563;141;13129853.64348;
9738;252;61;13113985.76945;
9739;450;115;13121942.98953;
9740;150;35;13119540.17729;
9741;406;98;13160840.60818;
9742;39;9;13122598.64062;
9743;103;25;13112716.37678;
9744;501;126;13116005.80812;
9745;373;94;13116274.02902;
9746;259;66;13122756.96546;
9747;453;110;13113444.67103;
9748;225;55;13115452.60251;
9749;77;19;13112527.31830;
9750;567;140;13124712.74287;
9751;613;150;13110952.45183;
9752;49;12;13121136.46418;
9753;498;129;13124343.93913;
9754;515;130;13123336.24810;
9755;613;153;13114026.74764;
9756;152;39;13120737.85812;
9757;186;46;13127416.37230;
9758;69;17;13112028.12940;
9759;443;109;13183055.44555;
9760;778;189;13123194.68707;
9761;239;57;13113777.15319;
9762;412;103;13119654.72996;
9763;549;135;13121760.45030;
9764;209;52;13121581.63637;
9765;67;17;13112233.02037;
9766;742;177;13113017.19397;
9767;387;100;13120017.94577;
9768;715;175;13123500.16087;
9769;248;68;13122364.87865;
9770;151;41;13120544.14302;
9771;326;81;13115528.03963;
9772;203;55;13135854.15483;
9773;764;188;13112764.80556;
9774;498;127;13119059.61484;
9775;110;28;13118930.16100;
9776;334;91;13115092.18067;
9777;275;70;13122487.81323;
9778;49;11;13122804.46291;
9779;740;181;13110470.95805;
9780;330;82;13114091.94022;
9781;516;137;13124665.24541;
9782;485;122;13116172.51486;
9783;96;23;13134985.23086;
9784;82;21;13117053.54601;
9785;311;75;13121132.73889;
9786;479;119;13120301.06783;
9787;331;84;13114083.55832;
9788;477;115;13116347.60350;
9789;181;48;13123049.40075;
9790;142;38;13117520.13862;
9791;171;42;13120969.75744;
9792;342;87;13115772.04615;
9793;597;146;13113262.13181;
9794;535;130;13125003.31551;
9795;564;139;13119682.66964;
9796;0;0;13120144.60564;
9797;340;81;13115258.88741;
9798;0;0;13114102.18477;
9799;748;184;13119190.93132;
9800;239;63;13112057.93172;
9801;24;7;13117872.17855;
9802;224;56;13114084.48964;
9803;683;169;13121358.11895;
9804;608;151;13114078.90171;
9805;661;162;13122778.38588;
9806;562;142;13121814.46701;
9807;54;13;13139483.51890;
9808;267;65;13126157.22418;
9809;338;84;13115326.87396;
9810;540;134;13121793.97792;
9811;110;28;13112498.44730;
9812;530;133;13125609.60650;
9813;38;9;13125355.35544;
9814;435;102;13121736.23592;
9815;119;31;13110406.69680;
9816;74;18;13112385.75727;
9817;611;150;13113748.28219;
9818;21;5;13119935.05806;
9819;11;3;13121478.25956;
9820;491;121;13114956.20757;
9821;347;85;13115273.78857;
9822;392;93;13118212.11129;
9823;463;115;13115163.89251;
9824;57;14;13125900.17915;
9825;181;45;13129044.32416;
9826;347;84;13111460.02263;
9827;487;123;13118607.92339;
9828;625;153;13110964.55902;
9829;46;10;13120655.90173;
9830;749;188;13122381.64246;
9831;76;18;13111501.93214;
9832;694;169;13118417.93358;
9833;41;9;13121708.29624;
9834;10;2;13118684.29184;
9835;729;186;13117738.99943;
9836;660;163;13122310.86195;
9837;288;72;13119447.04503;
9838;285;71;13125956.98982;
9839;408;103;13120188.37780;
9840;5;1;13123365.11910;
9841;92;22;13113067.48539;
9842;708;171;13122019.35798;
9843;376;100;13245551.84692;
9844;99;26;13110159.89631;
9845;42;9;13121370.22614;
9846;215;53;13113062.82878;
9847;302;78;13127353.04236;
9848;495;125;13119458.22090;
9849;250;62;13117345.98130;
9850;745;187;13113531.28403;
9851;377;93;13112857.00649;
9852;320;78;13121428.89947;
9853;518;128;13119925.74483;
9854;360;97;13123467.56458;
9855;80;19;13112952.93272;
9856;661;160;13113771.56526;
9857;452;120;13117013.49914;
9858;282;68;13130757.95770;
9859;73;18;13111597.85837;
9860;443;111;13122550.21185;
9861;325;82;13116022.57192;
9862;279;71;13121949.50879;
9863;519;131;13122883.62533;
9864;663;164;13121066.61499;
9865;650;165;13127024.28550;
9866;505;126;13123960.23422;
9867;338;83;13118186.96558;
9868;130;31;13112943.61949;
9869;268;67;13123701.32655;
9870;446;111;13118187.89691;
9871;737;182;13115677.05125;
9872;701;172;13120661.48967;
9873;218;55;13113643.04274;
9874;472;119;13119647.27938;
9875;380;94;13117362.74511;
9876;359;91;13114227.91332;
9877;445;114;13119639.82880;
9878;208;56;13111930.34053;
9879;563;145;13111798.09272;
9880;29;8;13121165.33518;
9881;710;177;13114697.29990;
9882;86;21;13116179.03411;
9883;207;54;13114786.70686;
9884;334;81;13113318.01116;
9885;578;148;13110640.45876;
9886;384;99;13124421.23890;
9887;743;184;13116100.80302;
9888;520;134;13123462.90797;
9889;639;150;13110700.06341;
9890;309;75;13123940.67645;
9891;49;13;13121538.79553;
9892;568;141;13121875.00298;
9893;775;189;13113505.20700;
9894;428;107;13119012.11739;
9895;6;1;13118236.32568;
9896;354;87;13113624.41629;
9897;281;72;13124428.68948;
9898;126;31;13112641.87098;
9899;416;104;13119567.18564;
9900;543;137;13129699.97525;
9901;548;133;13120275.92212;
9902;687;175;13136404.56647;
9903;287;68;13118527.82965;
9904;319;75;13122741.13297;
9905;138;32;13115338.04983;
9906;57;16;13120774.17970;
9907;417;111;13120878.48783;
9908;582;153;13117337.59940;
9909;425;100;13129259.45967;
9910;514;124;13120547.86831;
9911;111;26;13113887.98058;
9912;191;47;13120489.19499;
9913;358;90;13115745.03779;
9914;644;158;13111046.51541;
9915;570;140;13134729.11716;
9916;723;179;13114537.11241;
9917;674;164;13121619.82059;
9918;317;81;13160991.48244;
9919;130;32;13113471.67939;
9920;187;47;13120176.27060;
9921;51;13;13122681.52833;
9922;438;108;13119847.51374;
9923;756;186;13113548.04784;
9924;32;9;13121768.83221;
9925;726;182;13115100.56257;
9926;148;37;13120652.17644;
9927;424;108;13122448.69769;
9928;222;60;13117867.52194;
9929;424;100;13121557.42198;
9930;287;69;13126680.62747;
9931;276;70;13146886.60204;
9932;405;99;13122566.97565;
9933;384;103;13117965.31081;
9934;463;110;13122902.25178;
9935;87;20;13111552.22356;
9936;502;124;13116058.89350;
9937;115;28;13109241.61226;
9938;204;48;13120763.93515;
9939;232;57;13120989.31521;
9940;5;1;13118829.57816;
9941;363;86;13119743.20561;
9942;118;31;13110938.48199;
9943;137;34;13120812.36392;
9944;721;181;13115869.83502;
9945;30;8;13118917.12248;
9946;663;169;13118932.95497;
9947;631;157;13111959.21153;
9948;32;8;13119054.95822;
9949;244;63;13113474.47336;
9950;727;182;13113186.69468;
9951;127;30;13113670.98242;
9952;94;22;13115025.12544;
9953;649;160;13112660.49743;
9954;92;22;13114139.43768;
9955;251;69;13121699.91434;
9956;363;87;13135965.91353;
9957;0;0;13113038.61439;
9958;296;71;13123687.35671;
9959;96;26;13111351.98921;
9960;543;135;13123465.70194;
9961;5;1;13121444.73195;
9962;465;118;13116590.67869;
9963;98;25;13113177.38146;
9964;730;186;13112287.96840;
9965;746;185;13113428.83855;
9966;178;46;13121412.13566;
9967;99;23;13116544.11256;
9968;705;175;13122917.15294;
9969;179;43;13121393.50921;
9970;376;91;13124237.76835;
9971;731;183;13112234.88301;
9972;555;143;13120723.88828;
9973;23;5;13120573.94534;
9974;155;42;13121551.83405;
9975;237;58;13115468.43499;
9976;439;111;13138314.70907;
9977;264;73;13118632.13778;
9978;550;134;13120033.77825;
9979;604;145;13118846.34197;
9980;717;174;13124436.14006;
9981;395;100;13119989.07477;
9982;199;50;13115773.90879;
9983;64;16;13121204.45073;
9984;459;112;13119102.45568;
9985;280;68;13123264.53626;
9986;246;66;13121846.13198;
9987;207;49;13114006.25855;
9988;738;184;13115012.08693;
9989;92;24;13113463.29749;
9990;457;118;13115455.39647;
9991;14;3;13117596.50707;
9992;183;44;13124180.95767;
9993;522;128;13115585.78163;
9994;579;147;13115136.88415;
9995;65;16;13120805.84466;
9996;539;137;13123214.24484;
9997;565;130;13126082.71837;
9998;145;34;13118590.22826;
9999;331;84;13113051.65291;
10000;243;62;13114532.45580;
10001;426;106;13117399.99801;
10002;232;58;13112136.16282;
10003;185;42;13117840.51359;
10004;532;130;13124211.69132;
10005;12;3;13121008.87299;
10006;582;147;13117566.70475;
10007;327;84;13114017.43442;
10008;553;140;13124810.53174;
10009;480;123;13114835.13564;
10010;327;82;13114815.57786;
10011;734;187;13114749.45396;
10012;38;9;13120372.77967;
10013;232;57;13115548.52873;
10014;428;113;13117243.53582;
10015;458;118;13116171.58353;
10016;57;14;13119731.09841;
10017;228;57;13112054.20643;
10018;629;164;13118578.12107;
10019;131;33;13125468.97680;
10020;214;53;13113894.49984;
10021;757;182;13111767.35908;
10022;482;126;13114848.17415;
10023;466;121;13121900.14869;
10024;729;183;13114063.06922;
10025;467;120;13112709.85752;
10026;645;164;13117738.99943;
10027;27;8;13138444.16291;
10028;190;46;13120562.76947;
10029;477;117;13125692.49421;
10030;436;109;13124246.15026;
10031;733;181;13113688.67755;
10032;615;155;13118292.20504;
10033;139;34;13120620.51147;
10034;411;104;13120600.02238;
10035;292;74;13121482.91618;
10036;653;161;13120170.68267;
10037;21;5;13120972.55141;
10038;532;129;13122058.47353;
10039;159;46;13114577.15929;
10040;248;63;13122776.52323;
10041;24;6;13117346.91262;
10042;451;112;13122897.59517;
10043;325;83;13114671.22287;
10044;616;152;13116204.17982;
10045;339;83;13115939.68421;
10046;215;57;13111649.08111;
10047;45;12;13122231.69953;
10048;330;86;13115057.72173;
10049;121;30;13121224.93982;
10050;779;186;13113901.01910;
10051;598;141;13122822.15804;
10052;566;145;13110288.41883;
10053;281;72;13122879.90004;
10054;416;104;13192501.85043;
10055;247;63;13115217.90922;
10056;378;96;13115434.90738;
10057;330;78;13129233.38264;
10058;39;10;13122420.75801;
10059;352;89;13115451.67118;
10060;427;109;13121933.67630;
10061;606;159;13110973.87224;
10062;589;148;13114161.78942;
10063;251;66;13123974.20406;
10064;90;23;13110955.24579;
10065;719;174;13116783.46246;
10066;77;20;13111431.15163;
10067;467;117;13142049.31259;
10068;492;130;13123616.57619;
10069;315;79;13119922.01954;
10070;218;57;13112965.97123;
10071;146;34;13117320.83559;
10072;538;134;13123537.41378;
10073;382;99;13120213.52351;
10074;0;0;13114517.55464;
10075;351;80;13119897.80515;
10076;616;154;13112840.24268;
10077;153;37;13117923.40130;
10078;143;37;13118613.51132;
10079;202;47;13140453.02570;
10080;108;28;13114473.78248;
10081;541;137;13123306.44578;
10082;339;88;13121747.41179;
10083;250;64;13118097.55862;
10084;314;74;13123741.37342;
10085;384;95;13113676.57036;
10086;22;5;13120135.29241;
10087;319;81;13114203.69893;
10088;507;131;13119267.29977;
10089;555;143;13124015.18226;
10090;203;49;13112597.16749;
10091;446;107;13120257.29567;
10092;107;24;13110557.57105;
10093;285;72;13120657.76438;
10094;659;164;13119620.27103;
10095;469;113;13114798.81406;
10096;201;51;13114852.83077;
10097;14;3;13120939.02379;
10098;665;165;13119066.13410;
10099;503;126;13117590.91914;
10100;589;145;13115854.00254;
10101;544;132;13122770.93530;
10102;543;130;13125279.91831;
10103;597;153;13131541.19998;
10104;182;47;13117779.04630;
10105;508;127;13118704.78094;
10106;367;85;13111381.79153;
10107;180;45;13121168.12915;
10108;707;174;13119457.28958;
10109;257;59;13114107.77271;
10110;536;131;13126570.73140;
10111;255;64;13115080.07348;
10112;686;175;13122518.54688;
10113;222;51;13114522.21125;
10114;605;147;13114308.00706;
10115;698;172;13118111.52846;
10116;271;68;13120631.68734;
10117;464;117;13115764.59557;
10118;184;43;13121888.04150;
10119;703;177;13112870.04501;
10120;635;160;13109839.52135;
10121;242;62;13113156.89236;
10122;250;64;13117472.64117;
10123;9;2;13123350.21794;
10124;24;7;13132544.23440;
10125;502;123;13115460.98441;
10126;272;71;13146300.80014;
10127;752;189;13110721.48383;
10128;285;74;13121210.96998;
10129;502;136;13122346.25220;
10130;82;19;13111213.22215;
10131;345;82;13114101.25345;
10132;699;183;13112021.61014;
10133;362;89;13114571.57135;
10134;383;98;13118671.25332;
10135;16;4;13116983.69682;
10136;506;132;13119231.90951;
10137;486;129;13123707.84581;
10138;190;45;13126886.44975;
10139;681;169;13117950.40965;
10140;635;162;13120322.48825;
10141;711;173;13135896.99566;
10142;66;16;13116998.59798;
10143;348;77;13121374.88276;
10144;427;113;13116668.90979;
10145;160;38;13117341.32469;
10146;377;96;13114453.29338;
10147;643;161;13120797.46276;
10148;163;41;13122200.03456;
10149;47;12;13117613.27088;
10150;139;37;13123708.77713;
10151;473;119;13116369.95524;
10152;669;171;13119309.20929;
10153;550;143;13123098.76084;
10154;253;64;13115932.23363;
10155;108;31;13110076.07728;
10156;472;113;13125836.84921;
10157;23;6;13118863.10577;
10158;501;125;13115163.89251;
10159;598;148;13110858.38825;
10160;415;100;13125566.76567;
10161;496;120;13116051.44292;
10162;368;93;13115617.44660;
10163;463;113;13119173.23619;
10164;489;123;13117245.39846;
10165;243;61;13111155.48015;
10166;183;44;13118756.00368;
10167;108;28;13113657.94390;
10168;652;160;13111372.47831;
10169;564;142;13124137.18551;
10170;232;55;13112496.58465;
10171;729;182;13112067.24495;
10172;627;165;13119897.80515;
10173;146;37;13122246.60069;
10174;540;138;13123014.01049;
10175;577;139;13119553.21580;
10176;675;163;13118683.36052;
10177;22;6;13120076.61909;
10178;669;171;13115021.40015;
10179;520;130;13124326.24400;
10180;432;107;13120626.09941;
10181;532;130;13121076.85953;
10182;84;24;13113777.15319;
10183;308;77;13118947.85613;
10184;223;53;13113792.05436;
10185;434;107;13122703.88007;
10186;659;170;13121682.21921;
10187;57;15;13118277.30387;
10188;694;174;13132643.88591;
10189;192;45;13121454.97650;
10190;191;52;13115107.08183;
10191;376;93;13112307.52617;
10192;363;88;13112919.40510;
10193;155;38;13120173.47664;
10194;659;161;13122748.58356;
10195;489;124;13117062.85924;
10196;374;95;13113322.66778;
10197;410;110;13121363.70689;
10198;324;81;13113560.15503;
10199;358;91;13137976.63897;
10200;289;71;13116276.82298;
10201;490;127;13114878.90780;
10202;456;115;13118043.54191;
10203;211;50;13115600.68280;
10204;249;66;13120651.24512;
10205;70;17;13112418.35356;
10206;29;9;13121374.88276;
10207;166;41;13120565.56344;
10208;565;147;13113528.49007;
