ID;HW;LENGTH;TIME;
2575;330;86;13141962.23393;
2576;640;164;13159725.81506;
2577;234;60;13231758.02827;
2578;439;106;13160869.01352;
2579;648;171;13218278.99665;
2580;597;147;13187860.60438;
2581;531;139;13218034.99013;
2582;439;112;13199243.69454;
2583;343;81;13173895.88803;
2584;97;22;13170190.15551;
2585;638;157;13160500.20978;
2586;54;14;13202577.36370;
2587;437;109;13196096.75556;
2588;96;22;13187700.88255;
2589;262;67;13236638.15856;
2590;630;153;13324973.63910;
2591;736;183;13129958.88293;
2592;723;185;13223486.95248;
2593;641;165;13156601.22782;
2594;560;138;13222550.04197;
2595;259;62;13269014.19088;
2596;64;16;13287805.95213;
2597;673;164;13303238.89852;
2598;494;120;13254703.95386;
2599;453;115;13302215.84067;
2600;681;163;13156997.97124;
2601;561;137;13164475.09453;
2602;657;166;13158422.89478;
2603;552;137;13157457.11327;
2604;659;165;13141792.26756;
2605;448;117;13158780.98831;
2606;717;180;13320702.12811;
2607;405;106;13347260.18831;
2608;666;159;13298525.94063;
2609;505;131;13302790.00103;
2610;692;170;13303425.16303;
2611;303;77;13221911.15469;
2612;675;168;13145559.00171;
2613;347;89;13129502.06921;
2614;200;50;13209486.84588;
2615;16;5;13147745.28146;
2616;358;84;13130709.06326;
2617;273;73;13167127.03556;
2618;43;11;13144640.25199;
2619;452;113;13170776.88873;
2620;604;153;13276112.26588;
2621;251;63;13189007.06246;
2622;181;45;13142760.84304;
2623;296;69;13144224.88213;
2624;395;103;13226544.95016;
2625;483;122;13151405.37918;
2626;506;128;13129683.21145;
2627;433;110;13147670.77565;
2628;69;17;13215844.98510;
2629;617;148;13172368.98467;
2630;599;156;13170099.35156;
2631;5;2;13144040.94592;
2632;632;167;13146776.70598;
2633;2;1;13184281.99738;
2634;291;73;13149051.92703;
2635;582;148;13128897.64085;
2636;743;182;13208406.04603;
2637;350;89;13295228.12739;
2638;32;9;13144177.85034;
2639;34;9;13277941.84908;
2640;94;24;13129606.84299;
2641;175;41;13143385.29482;
2642;598;153;13131261.80321;
2643;748;186;13228006.19528;
2644;307;76;13149262.87159;
2645;605;148;13129298.57522;
2646;473;117;13130759.82034;
2647;660;171;13144772.03414;
2648;720;173;13139837.88714;
2649;545;138;13338062.91223;
2650;694;169;13139128.21934;
2651;97;26;13212465.21547;
2652;645;158;13130725.82707;
2653;633;155;13129667.84462;
2654;339;84;13167636.00335;
2655;195;47;13320662.08124;
2656;195;50;13187682.25610;
2657;457;119;13170400.16875;
2658;449;112;13236908.24211;
2659;720;172;13140892.14429;
2660;283;72;13180134.35230;
2661;547;131;13185563.96291;
2662;567;142;13185219.83922;
2663;491;120;13187258.96999;
2664;163;43;13186954.42751;
2665;376;94;13191565.87124;
2666;196;45;13456691.98781;
2667;635;161;13559130.02044;
2668;168;42;13543010.22366;
2669;182;48;13514177.87373;
2670;708;180;13194753.78841;
2671;26;7;13247894.58886;
2672;47;13;13165047.85791;
2673;92;23;13218494.59782;
2674;300;70;13188370.03782;
2675;140;34;13187027.07067;
2676;686;174;13187203.09064;
2677;259;67;13186711.35232;
2678;333;83;13212173.24585;
2679;689;175;13146131.29944;
2680;366;96;13236692.64093;
2681;596;153;13272990.93828;
2682;438;112;13210970.90840;
2683;638;159;13216792.14016;
2684;260;61;13252078.08986;
2685;321;79;13200440.90971;
2686;498;124;13175226.28233;
2687;603;151;13254371.00604;
2688;404;96;13176284.26477;
2689;745;185;13228563.12618;
2690;191;47;13192345.85389;
2691;0;0;13135537.97081;
2692;456;110;13156488.07213;
2693;347;88;13174680.06164;
2694;193;50;13173982.96669;
2695;546;131;13243653.81151;
2696;434;111;13206304.05098;
2697;734;181;13236897.99756;
2698;67;17;13156948.14548;
2699;414;102;13185901.10168;
2700;161;40;13190753.75795;
2701;531;127;13175679.37076;
2702;142;37;13278870.84335;
2703;23;6;13189533.72538;
2704;230;59;13129930.94325;
2705;60;16;13195593.84137;
2706;377;99;13215357.90339;
2707;122;29;13173473.06758;
2708;103;23;13349398.03928;
2709;142;36;13223539.10655;
2710;165;43;13380238.78634;
2711;674;168;13146271.92914;
2712;25;6;13157556.76478;
2713;392;96;13276681.76964;
2714;655;165;13145931.06508;
2715;557;144;13151215.85503;
2716;663;162;13145894.74350;
2717;294;81;13237924.31504;
2718;260;66;13147779.27473;
2719;295;65;13147632.12577;
2720;700;174;13144737.10954;
2721;526;134;13147235.84801;
2722;295;71;13145525.00844;
2723;645;165;13141160.83086;
2724;249;60;13265968.76606;
2725;111;24;13134401.75727;
2726;728;181;13132267.16593;
2727;635;165;13150718.99444;
2728;350;90;13150063.34335;
2729;238;61;13134221.08069;
2730;242;60;13132430.14738;
2731;620;157;13208734.80290;
2732;192;48;13148677.06969;
2733;321;83;13131645.04245;
2734;122;28;13133093.71471;
2735;757;186;13133825.26860;
2736;445;114;13146982.99393;
2737;79;18;13265665.15490;
2738;458;114;13132233.63832;
2739;209;49;13216787.94920;
2740;434;111;13184022.15838;
2741;233;58;13129233.84830;
2742;728;189;13194316.99812;
2743;556;142;13145735.02168;
2744;488;120;13132808.26434;
2745;261;67;13147933.87428;
2746;693;175;13291293.75517;
2747;476;120;13138386.88657;
2748;348;87;13219971.20976;
2749;381;92;13170544.98941;
2750;312;80;13186795.63701;
2751;147;37;13186960.01545;
2752;549;134;13189549.09220;
2753;575;148;13212357.18206;
2754;319;84;13212699.44310;
2755;518;130;13215323.91012;
2756;322;83;13172268.86749;
2757;170;47;13186686.20661;
2758;152;37;13270040.97402;
2759;275;69;13143476.09878;
2760;619;157;13174837.92081;
2761;388;100;13263775.03574;
2762;579;140;13189812.19083;
2763;583;147;13231271.87788;
2764;748;186;13172473.29280;
2765;302;74;13147928.28634;
2766;293;74;13146420.94076;
2767;546;125;13275959.06332;
2768;238;57;13248634.99030;
2769;654;167;13208355.75461;
2770;773;187;13172329.86912;
2771;63;17;13195178.00584;
2772;201;50;13219887.85639;
2773;150;38;13206826.98861;
2774;164;39;13227574.06160;
2775;554;140;13348310.25451;
2776;89;21;13188603.79979;
2777;237;56;13191901.14737;
2778;245;63;13194731.90233;
2779;239;61;13211771.84582;
2780;307;78;13193286.95536;
2781;354;92;13246937.65491;
2782;587;148;13153661.04245;
2783;91;25;13279347.21485;
2784;132;37;13146656.09971;
2785;274;72;13145250.73394;
2786;28;6;13236263.76688;
2787;334;89;13128260.15055;
2788;107;28;13132128.39887;
2789;84;22;13233208.56318;
2790;302;81;13234581.79832;
2791;218;57;13129413.12790;
2792;144;39;13141770.84714;
2793;721;182;13136790.13401;
2794;535;138;13145257.25320;
2795;557;136;13147051.91180;
2796;555;131;13261480.25692;
2797;267;62;13200635.09047;
2798;344;88;13175889.84966;
2799;168;46;13272434.00738;
2800;467;122;13267224.18889;
2801;373;95;13264434.87778;
2802;29;6;13355009.72345;
2803;434;112;13290401.08249;
2804;206;50;13283586.12955;
2805;612;155;13340004.71979;
2806;630;162;13283990.78920;
2807;469;118;13266557.82759;
2808;98;27;13267993.92700;
2809;592;144;13280843.38456;
2810;648;160;13147163.67051;
2811;507;127;13257379.64362;
2812;438;110;13368139.04345;
2813;0;0;13310329.98860;
2814;398;102;13307091.31435;
2815;515;127;13296619.05766;
2816;236;61;13279270.84640;
2817;112;28;13272663.11273;
2818;267;68;13286100.70050;
2819;158;41;13348930.04969;
2820;691;173;13264656.06689;
2821;481;120;13195883.94836;
2822;594;149;13158033.13628;
2823;163;40;13191407.08074;
2824;455;112;13276016.33966;
2825;517;139;13386387.84364;
2826;597;153;13146135.02473;
2827;650;163;13239287.30562;
2828;612;151;13210973.23671;
2829;124;30;13144777.15641;
2830;370;92;13132601.04507;
2831;580;150;13257480.69212;
2832;641;163;13228755.90995;
2833;599;145;13145443.98338;
2834;189;49;13242679.64810;
2835;334;84;13237157.83656;
2836;558;143;13308095.28008;
2837;345;89;13258493.03976;
2838;170;43;13310355.13431;
2839;208;51;13296971.09759;
2840;246;60;13296967.83796;
2841;274;72;13361775.31630;
2842;721;177;13318864.16301;
2843;326;78;13329954.81789;
2844;133;35;13406276.70288;
2845;675;167;13366864.99417;
2846;299;76;13346072.28637;
2847;252;63;13325297.27370;
2848;368;91;13370762.11348;
2849;246;56;13303474.98879;
2850;317;82;13360296.37605;
2851;14;3;13308343.01189;
2852;7;2;13336907.14091;
2853;671;164;13350142.16602;
2854;437;105;13367408.88655;
2855;195;46;13224613.85280;
2856;192;51;13311605.90053;
2857;487;122;13291900.97749;
2858;165;42;13188927.90005;
2859;139;39;13395617.71601;
2860;583;148;13217180.96733;
2861;209;51;13176195.78913;
2862;744;178;13133161.23560;
2863;202;51;13229662.08681;
2864;232;60;13173736.16621;
2865;439;112;13211638.66669;
2866;59;17;13177659.82822;
2867;41;9;13191423.84455;
2868;533;129;13189773.07528;
2869;566;144;13146370.18368;
2870;223;54;13230103.99938;
2871;544;137;13171723.57813;
2872;166;42;13190516.27070;
2873;388;101;13140826.95171;
2874;115;29;13133354.01937;
2875;67;17;13153683.39419;
2876;381;92;13131737.70905;
2877;98;27;13152664.99296;
2878;160;45;13223268.09168;
2879;88;20;13137862.08630;
2880;448;111;13142353.85507;
2881;562;141;13149098.02750;
2882;255;61;13157596.81165;
2883;668;169;13143111.95165;
2884;258;68;13262058.14257;
2885;25;6;13224516.06393;
2886;343;91;13144147.58235;
2887;614;155;13131580.78119;
2888;87;21;13135161.71649;
2889;634;162;13144331.98422;
2890;441;104;13147502.20627;
2891;95;23;13142383.19173;
2892;462;118;13130671.34470;
2893;761;187;13332237.95518;
2894;743;188;13142175.97246;
2895;478;120;13131037.82013;
2896;281;73;13148272.87570;
2897;568;148;13134691.86425;
2898;206;49;13229097.23967;
2899;724;182;13158441.05557;
2900;633;168;13268224.89500;
2901;313;84;13233168.05065;
2902;685;177;13193693.94332;
2903;207;51;13170892.83839;
2904;340;84;13175397.18002;
2905;248;63;13178504.07213;
2906;248;61;13175804.63365;
2907;748;179;13250919.99024;
2908;388;103;13186516.24024;
2909;230;54;13172979.00096;
2910;248;66;13193118.85163;
2911;35;8;13190670.87024;
2912;98;23;13129822.90983;
2913;166;44;13345722.10908;
2914;735;172;13183612.84211;
2915;411;105;13309993.78115;
2916;461;113;13174490.07183;
2917;726;189;13249021.02351;
2918;394;101;13182030.05940;
2919;560;138;13189509.04533;
2920;278;71;13185712.04320;
2921;296;76;13204956.89288;
2922;249;56;13252719.77112;
2923;263;65;13188736.04760;
2924;688;165;13187397.27139;
2925;509;128;13131114.65424;
2926;266;65;13189653.86599;
2927;546;138;13184820.76749;
2928;500;118;13237016.27553;
2929;592;149;13271077.07039;
2930;543;135;13329746.20163;
2931;584;146;13171683.99692;
2932;261;62;13190854.80645;
2933;311;74;13236053.75364;
2934;154;35;13143568.29971;
2935;29;7;13187963.98118;
2936;0;0;13190726.28394;
2937;224;51;13254770.07776;
2938;572;144;13184476.17814;
2939;401;96;13171222.06092;
2940;467;120;13130462.26278;
2941;664;175;13182444.03228;
2942;364;93;13172994.83344;
2943;120;27;13289378.95596;
2944;776;188;13316696.97538;
2945;194;49;13171758.96838;
2946;248;62;13128843.62414;
2947;260;62;13173324.05597;
2948;186;47;13206384.14472;
2949;111;29;13169245.32875;
2950;52;13;13188851.06593;
2951;312;73;13259284.66395;
2952;669;168;13186655.93863;
2953;484;134;13145254.92489;
2954;466;116;13171507.97695;
2955;223;55;13171891.21619;
2956;50;12;13270355.76105;
2957;326;81;13175948.05732;
2958;0;0;13130627.10688;
2959;199;50;13208351.09800;
2960;368;90;13174453.75025;
2961;390;109;13147068.20995;
2962;226;57;13183010.74207;
2963;104;22;13131054.58394;
2964;431;109;13141951.05806;
2965;220;52;13134073.00040;
2966;543;138;13201931.95716;
2967;366;89;13261497.95204;
2968;104;28;13138256.03575;
2969;694;171;13145259.11584;
2970;751;183;13129889.96506;
2971;659;177;13132384.97823;
2972;470;116;13250488.78789;
2973;457;114;13213688.97334;
2974;254;60;13170163.14715;
2975;371;90;13135700.02094;
2976;208;50;13128370.04662;
2977;398;103;13144571.79978;
2978;64;17;13132962.86389;
2979;292;67;13191265.05405;
2980;310;81;13135137.96777;
2981;0;0;13205362.94952;
2982;274;72;13141792.73322;
2983;331;78;13144671.91696;
2984;614;155;13128519.98955;
2985;515;122;13130352.36672;
2986;516;126;13128870.16684;
2987;193;50;13129474.59519;
2988;330;81;13211761.13561;
2989;541;131;13161779.38133;
2990;19;5;13316401.28046;
2991;502;125;13152111.78735;
2992;118;29;13133841.10108;
2993;693;175;13143294.95654;
2994;389;99;13143694.95958;
2995;259;61;13172107.74869;
2996;67;15;13142459.09452;
2997;51;12;13143372.25631;
2998;189;55;13131273.91040;
2999;266;69;13149606.99528;
3000;217;56;13132087.88633;
3001;676;173;13292010.40789;
3002;358;89;13132288.12069;
3003;295;74;13379783.83526;
3004;19;4;13148716.18524;
3005;331;79;13144476.33922;
3006;442;108;13199771.75444;
3007;97;24;13188893.90677;
3008;566;141;13246684.33517;
3009;2;1;13143032.78923;
3010;700;175;13285330.03107;
3011;709;183;13208429.79476;
3012;356;84;13129899.74394;
3013;136;36;13176831.88245;
3014;560;138;13183674.30940;
3015;474;117;13166706.07775;
3016;426;102;13208754.82634;
3017;640;162;13226415.96198;
3018;451;112;13168681.87860;
3019;332;80;13284798.24588;
3020;726;185;13303880.11411;
3021;333;87;13304655.90581;
3022;11;3;13318783.13795;
3023;561;144;13315627.81706;
3024;80;18;13305397.23858;
3025;492;124;13309442.90385;
3026;424;108;13320814.81814;
3027;156;40;13320814.35248;
3028;730;181;13302817.00939;
3029;275;68;13294432.77791;
3030;518;131;13178957.16056;
3031;25;6;13258217.36827;
3032;487;125;13186536.72934;
3033;3;1;13311204.96616;
3034;319;81;13311620.33603;
3035;239;59;13309461.06464;
3036;672;162;13328148.05210;
3037;660;161;13288877.90442;
3038;642;166;13302130.15899;
3039;465;118;13329033.73986;
3040;310;74;13342404.27241;
3041;316;78;13257991.05689;
3042;343;91;13137469.99949;
3043;726;182;13164104.89380;
3044;186;46;13144214.17192;
3045;157;38;13185589.10862;
3046;101;29;13150746.93412;
3047;641;164;13307183.98094;
3048;428;101;13226477.89493;
3049;256;65;13151550.19984;
3050;543;141;13145403.93651;
3051;427;104;13145602.77387;
3052;118;27;13151024.00258;
3053;732;183;13151238.67244;
3054;356;88;13208130.84021;
3055;451;114;13133704.19666;
3056;779;188;13132242.02022;
3057;618;154;13129225.00074;
3058;742;187;13129084.83669;
3059;433;109;13143971.09672;
3060;225;54;13191474.13597;
3061;536;128;13207098.93480;
3062;301;72;13161854.81846;
3063;109;28;13130318.37344;
3064;101;28;13189455.95995;
3065;392;104;13140056.74794;
3066;87;22;13127696.23473;
3067;59;16;13143549.67326;
3068;450;113;13131284.62061;
3069;608;144;13275837.06006;
3070;713;174;13182552.06570;
3071;726;175;13142168.98754;
3072;573;149;13129991.01356;
3073;129;34;13146039.09850;
3074;365;88;13232124.03804;
3075;484;119;13181312.00969;
3076;519;130;13222149.10761;
3077;664;165;13353925.66398;
3078;131;34;13201680.96572;
3079;742;185;13145613.01842;
3080;281;66;13242357.87615;
3081;442;106;13194185.68164;
3082;385;94;13131693.93688;
3083;22;6;13179705.94391;
3084;352;88;13184578.15796;
3085;378;92;13147810.93970;
3086;435;110;13160454.10931;
3087;613;156;13144073.07655;
3088;663;162;13162588.23499;
3089;677;169;13155945.11107;
3090;688;176;13264207.63507;
3091;610;150;13235939.66663;
3092;10;2;13162914.66355;
3093;59;13;13163547.96290;
3094;554;138;13162861.11251;
3095;610;155;13156788.88932;
3096;44;11;13180880.80734;
3097;482;119;13147109.65380;
3098;769;189;13264723.12212;
3099;316;78;13180040.75438;
3100;172;40;13163540.97798;
3101;624;161;13141872.82696;
3102;455;104;13185060.58306;
3103;337;88;13307929.03900;
3104;592;147;13132935.85554;
3105;478;118;13133314.43816;
3106;188;43;13221209.86879;
3107;514;126;13136305.84627;
3108;8;2;13143705.20413;
3109;643;158;13126687.14672;
3110;690;167;13144114.98606;
3111;633;156;13130324.89270;
3112;432;110;13145277.74230;
3113;619;153;13211455.19614;
3114;250;65;13191757.25803;
3115;269;65;13153755.10603;
3116;726;177;13157032.89583;
3117;235;57;13131130.95239;
3118;53;15;13227256.01494;
3119;371;94;13273024.93155;
3120;263;66;13225262.98463;
3121;119;31;13273789.08172;
3122;108;27;13189685.99662;
3123;253;63;13173401.35574;
3124;699;171;13144508.00419;
3125;700;173;13185122.98167;
3126;126;31;13222130.01549;
3127;664;165;13189324.64346;
3128;283;72;13244005.85145;
3129;54;12;13185549.06175;
3130;106;25;13131579.84987;
3131;715;182;13129087.16500;
3132;406;102;13188563.75292;
3133;605;153;13176806.73674;
3134;643;163;13186674.09942;
3135;388;98;13265566.90037;
3136;291;77;13207806.27429;
3137;319;77;13246753.25304;
3138;427;104;13204411.13785;
3139;261;66;13187584.93289;
3140;210;51;13175432.10462;
3141;507;126;13173111.71442;
3142;217;52;13232058.84546;
3143;678;176;13180422.13097;
3144;358;89;13151485.00726;
3145;648;161;13189986.34815;
3146;431;107;13186044.05969;
3147;210;60;13174101.71032;
3148;421;97;13377544.93579;
3149;0;0;13143675.86747;
3150;311;80;13365247.28686;
3151;687;166;13143592.04844;
3152;582;144;13145260.97849;
3153;501;120;13193567.28345;
3154;706;177;13171223.92356;
3155;265;71;13143749.90761;
3156;574;145;13131125.36445;
3157;651;159;13294514.26864;
3158;17;5;13157958.16481;
3159;677;162;13551532.75654;
3160;271;66;13159136.28787;
3161;154;38;13142570.85323;
3162;313;77;13142679.35231;
3163;312;78;13139649.29432;
3164;127;33;13319741.93454;
3165;88;21;13130479.02659;
3166;570;142;13144871.21999;
3167;630;155;13130459.93447;
3168;557;136;13163575.90258;
3169;382;91;13130602.89249;
3170;177;47;13140303.08276;
3171;515;130;13145712.66994;
3172;100;29;13208465.18502;
3173;645;158;13127650.59993;
3174;491;122;13129203.11466;
3175;66;16;13152908.99947;
3176;32;8;13171146.15813;
3177;671;172;13197197.11319;
3178;167;38;13331618.16001;
3179;619;150;13336790.72559;
3180;339;81;13299574.14418;
3181;170;44;13283313.25203;
3182;332;83;13269314.07675;
3183;291;75;13284958.89902;
3184;354;94;13267381.11675;
3185;230;57;13267658.18521;
3186;95;28;13337841.72311;
3187;228;55;13269921.76473;
3188;159;41;13271493.83724;
3189;437;109;13157648.03439;
3190;378;94;13143313.11733;
3191;161;38;13174320.10546;
3192;573;141;13274189.08477;
3193;155;33;13273498.97474;
3194;485;119;13395502.69768;
3195;462;122;13266535.01019;
3196;625;151;13269649.81854;
3197;55;14;13282646.89073;
3198;450;113;13270022.34757;
3199;748;188;13260223.90276;
3200;435;113;13226098.38098;
3201;622;159;13226535.17127;
3202;181;43;13157655.95064;
3203;552;140;13146788.81317;
3204;327;80;13144620.69422;
3205;640;156;13131831.77263;
3206;532;136;13147986.02834;
3207;676;166;13203317.29949;
3208;561;138;13222588.22620;
3209;339;82;13150385.58096;
3210;355;85;13176518.02674;
3211;741;181;13150798.62252;
3212;523;125;13129503.00053;
3213;198;47;13144437.68933;
3214;170;43;13143968.76842;
3215;445;118;13134079.05400;
3216;742;180;13210066.12852;
3217;138;36;13149720.15098;
3218;40;10;13144763.18657;
3219;549;136;13141320.08702;
3220;61;17;13134123.29182;
3221;611;155;13313005.67836;
3222;352;90;13211722.95138;
3223;508;130;13423711.99280;
3224;242;64;13173140.11976;
3225;627;155;13174628.37324;
3226;743;177;13188051.05984;
3227;175;44;13276604.00420;
3228;461;115;13404897.87981;
3229;586;147;13169039.97213;
3230;22;7;13229904.23068;
3231;438;107;13184916.69372;
3232;475;115;13170645.10658;
